id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
UBL3	UBL3	8.51057E-01	8.03E-09	Ubiquitin proteasome system protein	BrainSpLMD|5412	OMIM|604711
SLC48A1	SLC48A1	8.50652E-01	3.25E-08	Transport/cargo protein	BrainSpLMD|55652	OMIM|612187
GPAM	GPAM	8.50261E-01	1.58E-11	Enzyme: Acyltransferase	BrainSpLMD|57678;Eurexp|euxassay_018573|left, right, ventricular layer	OMIM|602395
PDIA4	PDIA4	8.50007E-01	6.86E-13	Chaperone	BrainSpLMD|9601;Eurexp|euxassay_000803|basal plate, telencephalon, ventricular layer	
RNF180	RNF180	8.49019E-01	4.94E-09	Unclassified	Eurexp|euxassay_010508|dorsal root ganglion, facial VII, footplate, glossopharyngeal IX, lens, medulla, trigeminal V, ventricular layer, vestibulocochlear VIII, vibrissa	OMIM|616015
P4HB	P4HB	8.48780E-01	4.66E-06	Enzyme: Isomerase		OMIM|176790;HPO|5034|Abnormal form of the vertebral bodies, Abnormality of dental enamel, Abnormality of the metaphysis, Abnormality of the ribs, Abnormality of the voice, Autosomal dominant inheritance, Blue sclerae, Bowing of the long bones, Communicating hydrocephalus, Coronal craniosynostosis, Crumpled long bones, Delayed eruption of teeth, Frontal bossing, High pitched voice, Intrauterine growth retardation, Kyphosis, Microdontia, Micrognathia, Midface retrusion, Muscular hypotonia, Orbital craniosynostosis, Osteopenia, Proptosis, Recurrent fractures, Scoliosis, Shallow orbits, Short stature, Skeletal dysplasia, Turricephaly, Vertebral compression fractures, Wormian bones
PLOD2	PLOD2	8.47333E-01	6.75E-10	Enzyme: Hydroxylase	BrainSpLMD|5352;Eurexp|euxassay_008722|axial skeleton, basisphenoid bone, clavicle, exoccipital bone, mesenchyme, nasal septum, otic capsule, petrous part, rib, sternum, tongue, trachea, turbinate	OMIM|601865;HPO|5352|Arthrogryposis multiplex congenita, Autosomal recessive inheritance, Elbow flexion contracture, Femoral bowing, Flexion contracture, Hydroxyprolinuria, Increased susceptibility to fractures, Inguinal hernia, Joint stiffness, Knee flexion contracture, Kyphosis, Osteopenia, Osteoporosis, Pectus carinatum, Platyspondyly, Pterygium, Recurrent fractures, Respiratory insufficiency, Scoliosis, Short stature, Talipes equinovarus, Triangular face, Wormian bones
APOA1BP	APOA1BP	8.46308E-01	1.84E-05			
CANX	CANX	8.46265E-01	6.88E-15	Chaperone	BrainSpLMD|821	OMIM|114217
GLOD4	GLOD4	8.45625E-01	0.000505356	Unclassified	BrainSpLMD|51031	
PLEKHA7	PLEKHA7	8.45530E-01	4.37E-11	Unclassified	BrainSpLMD|144100;Eurexp|euxassay_009322|atrium, diaphragm, incisor, molar, olfactory, pharyngo-tympanic tube, respiratory, skeletal muscle, submandibular gland primordium, thymus primordium, ventricle, ventricular layer, vertebral axis muscle system	OMIM|612686
TANK	TANK	8.44961E-01	2.15E-05	Adapter molecule	BrainSpLMD|10010;Eurexp|euxassay_010622|mandible, maxilla, submandibular gland primordium	OMIM|603893
C10orf32	C10orf32	8.44895E-01	7.26E-12			
PDCD6	PDCD6	8.44868E-01	5.55E-08	Calcium binding protein		OMIM|601057
MAP1A	MAP1A	8.44482E-01	1.66E-06	Cytoskeletal associated protein	BrainSpLMD|4130	OMIM|600178
NMRAL1	NMRAL1	8.43886E-01	0.005179504	Unclassified	BrainSpLMD|57407;Eurexp|euxassay_006783|cortex, left lung, marginal layer, metanephros, olfactory lobe, pancreas, right lung, ventricular layer;BrainSpMouseDev|43667	
NBPF8	NBPF8	8.42286E-01	8.81E-07			OMIM|613998
PDGFC	PDGFC	8.42212E-01	3.14E-11	Growth factor	BrainSpLMD|56034;Eurexp|euxassay_003799|choroid plexus, cochlea, cochlear duct, cortex, epithelium, fundus region, gland, head mesenchyme, hindgut, left lung, loop, marginal layer, mesenchyme, midgut, naris, oesophagus, olfactory, penis, pharyngo-tympanic tube, rectum, respiratory, right lung, skeletal muscle, stomach, submandibular gland primordium, tongue, urethra, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|33926	OMIM|608452
LAMC1	LAMC1	8.41505E-01	0.006133945	Extracellular matrix protein	BrainSpLMD|3915	OMIM|150290
SEPP1	SEPP1	8.41237E-01	0.000112461			
RPS19BP1	RPS19BP1	8.39573E-01	0.000471426	Unclassified	BrainSpLMD|91582	OMIM|610225
RNU4ATAC	RNU4ATAC	8.38705E-01	0.00597519			OMIM|601428;HPO|100151683|11 pairs of ribs, Abnormal form of the vertebral bodies, Abnormal vertebral ossification, Abnormality of calcium-phosphate metabolism, Abnormality of the intervertebral disk, Abnormality of the metacarpal bones, Abnormality of the metaphysis, Abnormality of the pinna, Abnormality of the pubic bone, Abnormality of the tragus, Absence seizures, Absent knee epiphyses, Agenesis of cerebellar vermis, Agenesis of corpus callosum, Alopecia, Aplasia/hypoplasia of the femur, Aplastic clavicles, Atrial septal defect, Autosomal recessive inheritance, Biconvex vertebral bodies, Bifid femur, Bifid uvula, Bilateral single transverse palmar creases, Bowed humerus, Brachydactyly, Broad distal phalanx of finger, Bulbous nose, Cleft vertebral arch, Clinodactyly of the 5th finger, Coarctation of aorta, Cryptorchidism, Delayed skeletal maturation, Disproportionate short stature, Dolichocephaly, Downslanted palpebral fissures, Downturned corners of mouth, Dry skin, Dyspnea, Elbow dislocation, Elbow flexion contracture, Enlarged metaphyses, Eosinophilia, Epileptic spasms, Failure to thrive, Femoral bowing, Generalized hypotonia, Glaucoma, Global developmental delay, Hepatomegaly, Heterotopia, Hip contracture, Hip dislocation, Hydronephrosis, Hydroureter, Hyperkeratosis, Hypoplasia of the frontal lobes, Hypoplastic ilia, Hypotrichosis, Intellectual disability, Intellectual disability, mild, Intrauterine growth retardation, Irregular femoral epiphysis, Irregular vertebral endplates, Knee flexion contracture, Large hands, Large iliac wings, Long clavicles, Long foot, Long nose, Long palpebral fissure, Loss of eyelashes, Low-set ears, Lymphadenopathy, Malar flattening, Microcephaly, Micrognathia, Micromelia, Micropenis, Microtia, Muscle stiffness, Oligohydramnios, Osteomalacia, Osteopenia, Osteoporosis, Pachygyria, Platyspondyly, Posteriorly rotated ears, Premature birth, Prolonged neonatal jaundice, Prominent nose, Prominent occiput, Proptosis, Recurrent otitis media, Recurrent pneumonia, Renal cyst, Renal hypoplasia, Respiratory failure, Retrognathia, Rickets, Rigidity, Seizures, Severe short stature, Short femur, Short humerus, Short metacarpal, Short neck, Short palm, Short stature, Short toe, Shoulder flexion contracture, Single transverse palmar crease, Sloping forehead, Small anterior fontanelle, Sparse and thin eyebrow, Sparse eyelashes, Sparse scalp hair, Spasticity, Specific learning disability, Splenomegaly, Spondyloepiphyseal dysplasia, Status epilepticus, Stillbirth, Submucous cleft hard palate, Tetralogy of Fallot, Thick vermilion border, Thickened nuchal skin fold, Thin eyebrow, Underdeveloped nasal alae
FAM3C	FAM3C	8.38547E-01	0.000166504	Cytokine	BrainSpMouseDev|27743	OMIM|608618
COA5	COA5	8.38014E-01	2.18E-05	Unclassified	BrainSpLMD|493753;Eurexp|euxassay_012758|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, olfactory, retina, spinal cord, thoracic, trigeminal V, vagus X, ventricle, vestibulocochlear VIII	OMIM|613920;HPO|493753|Aminoaciduria, Anemia, Ataxia, Autosomal recessive inheritance, Congenital onset, Cytochrome C oxidase-negative muscle fibers, Decreased liver function, Exercise intolerance, Exertional dyspnea, Failure to thrive, Generalized hypotonia, Global developmental delay, Glycosuria, Hepatomegaly, Heterogeneous, Hyperphosphaturia, Hypertrophic cardiomyopathy, Increased CSF lactate, Increased hepatocellular lipid droplets, Increased intramyocellular lipid droplets, Increased serum lactate, Intellectual disability, Lactic acidosis, Mitochondrial inheritance, Motor delay, Optic atrophy, Pigmentary retinopathy, Proteinuria, Ptosis, Renal Fanconi syndrome, Renal tubular dysfunction, Respiratory distress, Respiratory insufficiency due to muscle weakness, Seizures, Sensorineural hearing impairment
AC007228.9	AC007228.9	8.37378E-01	9.41E-09			
DIRC2	DIRC2	8.37029E-01	0.008488552	Membrane transport protein	BrainSpLMD|84925	OMIM|602773;HPO|84925|Renal cell carcinoma, Sporadic
GPR155	GPR155	8.36738E-01	4.35E-08	G protein coupled receptor	BrainSpLMD|151556	
NLGN4X	NLGN4X	8.35766E-01	1.75E-06	Adhesion molecule;Integral membrane protein	BrainSpLMD|57502	SFARI||Autism, 3 - Suggestive evidence;OMIM|300427;HPO|57502|Autism, Childhood onset, Delayed speech and language development, EEG abnormality, Heterogeneous, Impaired use of nonverbal behaviors, Increased serum serotonin, Inflexible adherence to routines or rituals, Intellectual disability, Lack of peer relationships, Lack of spontaneous play, Multifactorial inheritance, Restrictive behavior, Seizures, Sporadic, Stereotypy, X-linked inheritance
BCAR3	BCAR3	8.33535E-01	3.15E-05	Guanine nucleotide exchange factor	BrainSpLMD|8412;Eurexp|euxassay_006211|adenohypophysis, epithelium, mantle layer, marginal layer, submandibular gland primordium, ventricular layer	OMIM|604704
GNG11	GNG11	8.31633E-01	1.15E-09	G protein	BrainSpLMD|2791	OMIM|604390
LSS	LSS	8.27933E-01	1.98E-14	Enzyme: Mutase	BrainSpLMD|4047;Eurexp|euxassay_017872|cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, incisor, lobe, mandible, mantle layer, molar, neural retina, thoracic, thymus primordium, trigeminal V, ventricular layer, vibrissa	OMIM|600909;HPO|4047|Autosomal recessive inheritance, Congenital cataract, Visual loss
CHID1	CHID1	8.25884E-01	0.000302642	Transport/cargo protein	BrainSpLMD|66005	OMIM|615692
RPA2	RPA2	8.25804E-01	7.96E-05	DNA binding protein	BrainSpLMD|6118;Eurexp|euxassay_004500|marginal layer, ventricular layer	OMIM|179836
LINC00674	LINC00674	8.25597E-01	2.00E-15			
AHCYL2	AHCYL2	8.25492E-01	6.76E-05	Enzyme: Lyase;Unclassified	BrainSpLMD|23382;Eurexp|euxassay_009089|adrenal gland, choroid plexus, facial VII, glossopharyngeal IX, hindgut, incisor, mantle layer, midgut, molar, naris, olfactory, rectum, stomach, trigeminal V, vagus X	OMIM|616520
LRRN3	LRRN3	8.24453E-01	3.79E-05	Integral membrane protein	BrainSpLMD|54674;Eurexp|euxassay_015911|cervical, cervico-thoracic, ear, facial VII, glossopharyngeal IX, lip, mantle layer, marginal layer, medulla, neural retina, olfactory, pituitary, stomach, thoracic, trachea, trigeminal V, ventral grey horn, vestibular component, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|16751	
CHMP4B	CHMP4B	8.24189E-01	1.12E-06	Transport/cargo protein	BrainSpLMD|128866	OMIM|610897;HPO|128866|Anterior subcapsular cataract, Autosomal dominant inheritance, Nuclear cataract, Posterior subcapsular cataract
PARD3	PARD3	8.22156E-01	0.000151176	Adapter molecule	BrainSpLMD|56288;BrainSpMouseDev|60394	OMIM|606745
ANXA2	ANXA2	8.21535E-01	0	Calcium binding protein	BrainSpLMD|302;Eurexp|euxassay_013682|basal plate, mantle layer, ventral grey horn;BrainSpMouseDev|12091	OMIM|151740
2-Sep	2-Sep	8.20568E-01	1.60E-10			
CD63	CD63	8.20053E-01	0	Integral membrane protein	BrainSpLMD|967	OMIM|155740
ACAT2	ACAT2	8.18768E-01	1.11E-16	Enzyme: Acyltransferase	BrainSpLMD|39;Eurexp|euxassay_010142|brain, cervical, cervico-thoracic, chondrocranium, dorsal root ganglion, facial VII, foregut-midgut junction, glomeruli, glossopharyngeal IX, head mesenchyme, hindgut, incisor, left lung, liver, lobe, marginal layer, mesenchyme, metanephros, midgut, neural retina, right lung, spinal cord, stomach, stroma, thoracic, trigeminal V, vagus X, vestibulocochlear VIII, vibrissa	OMIM|100678;HPO|39|Chorea, Generalized hypotonia, Global developmental delay, Increased serum lactate, Increased serum pyruvate, Sporadic
IVD	IVD	8.18510E-01	1.66E-06	Enzyme: Dehydrogenase	BrainSpLMD|3712	OMIM|607036;HPO|3712|Autosomal recessive inheritance, Bone marrow hypocellularity, Coma, Dehydration, Global developmental delay, Hyperglycinuria, Ketoacidosis, Lethargy, Leukopenia, Metabolic acidosis, Pancytopenia, Seizures, Thrombocytopenia, Vomiting
CNRIP1	CNRIP1	8.18104E-01	0.009485837	Unclassified	BrainSpLMD|25927	
P4HA1	P4HA1	8.16647E-01	4.82E-09	Enzyme: Hydroxylase	BrainSpLMD|5033;Eurexp|euxassay_000584|Meckel's cartilage, axial skeleton, chondrocranium, incisor, limb, molar, nasal capsule, pectoral girdle and thoracic body wall	OMIM|176710
PDXK	PDXK	8.15028E-01	0.000640516	Enzyme: Phosphotransferase	BrainSpLMD|8566;Eurexp|euxassay_018332|clavicle, cortex, hindgut, incisor, lobe, lung, mandible, maxilla, midgut, molar, oesophagus, olfactory, orbito-sphenoid, pancreas, pharyngo-tympanic tube, rectum, submandibular gland primordium, thymus primordium, thyroid, urethra, ventricular layer, vibrissa, vomeronasal organ	OMIM|179020
CDC42EP4	CDC42EP4	8.14608E-01	0.001221375	Cytoskeletal protein	BrainSpLMD|23580;Eurexp|euxassay_003531|left lung, right lung, ventricular layer, vibrissa	OMIM|605468
CTBP2	CTBP2	8.13413E-01	2.62E-10	Adapter molecule;Transcription regulatory protein	BrainSpLMD|1488;Eurexp|euxassay_012486|eyelid, incisor, lung, marginal layer, metanephros, midgut, molar, pancreas, submandibular gland primordium, ventricular layer, vibrissa;BrainSpMouseDev|12800	OMIM|602619
MTMR11	MTMR11	8.12858E-01	9.76E-09	Lipid phosphatase	BrainSpLMD|10903	
IGFBP5	IGFBP5	8.12608E-01	8.25E-07	Adhesion molecule	BrainSpLMD|3488;Eurexp|euxassay_001623|limb, tail, vertebral axis muscle system;BrainSpMouseDev|15784	OMIM|146734
SF3A1	SF3A1	8.11770E-01	5.82E-05	RNA binding protein	BrainSpLMD|10291	OMIM|605595
CLDND1	CLDND1	8.09977E-01	1.67E-15	Unclassified	BrainSpLMD|56650;Eurexp|euxassay_006238|embryo	
FAM199X	FAM199X	8.09529E-01	0.000188118	Unclassified	BrainSpLMD|139231;Eurexp|euxassay_003359|dorsal root ganglion, facial VII, glomeruli, glossopharyngeal IX, left lung, right lung, submandibular gland primordium, thymus primordium, thyroid, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII, vibrissa	
C14orf1	C14orf1	8.07432E-01	1.11E-10			
ALDOA	ALDOA	8.07255E-01	2.45E-09	Enzyme: Lyase;Enzyme: Aldolase	BrainSpLMD|226	OMIM|103850;HPO|226|Autosomal recessive inheritance, Cholecystitis, Cholelithiasis, Delayed puberty, Epicanthus, Jaundice, Low posterior hairline, Nonspherocytic hemolytic anemia, Normochromic anemia, Normocytic anemia, Ptosis, Short neck, Short stature, Splenomegaly
NDRG2	NDRG2	8.07120E-01	5.44E-14	Enzyme: Hydrolase	BrainSpLMD|57447;Eurexp|euxassay_018237|anterior, choroid plexus, cricoid, dorsal root ganglion, facial VII, femur, glossopharyngeal IX, humerus, mantle layer, naris, nasal septum, otic capsule, phalanx, rectum, rib, sternum, thyroid, trigeminal V, turbinate bones, vagus X, ventricle, ventricular layer, vestibulocochlear VIII	OMIM|605272
DUSP3	DUSP3	8.06111E-01	0.000560733	Dual specificity phosphatase	BrainSpLMD|1845;Eurexp|euxassay_001212|glossopharyngeal IX, vagus X	OMIM|600183
PRKAA1	PRKAA1	8.04612E-01	0.000723091	Serine/threonine kinase	BrainSpLMD|5562	OMIM|602739
PAWR	PAWR	8.04442E-01	9.35E-09	Transcription regulatory protein	BrainSpLMD|5074;Eurexp|euxassay_014184|bladder, floor plate, floorplate, left lung, neural retina, olfactory, right lung, submandibular gland primordium, urethra, ventricular layer;BrainSpMouseDev|77498	OMIM|601936
MCCC2	MCCC2	8.02610E-01	9.59E-06	Enzyme: Carboxylase	BrainSpLMD|64087	OMIM|609014;HPO|64087|Abnormality of leucine metabolism, Abnormality of movement, Acute hyperammonemia, Alopecia, Autosomal recessive inheritance, Coma, Failure to thrive, Failure to thrive in infancy, Feeding difficulties, Generalized hypotonia, Global developmental delay, Heterogeneous, Hyperammonemia, Hyperglycinuria, Hyperreflexia, Hypoglycemia, Intellectual disability, Ketoacidosis, Lethargy, Metabolic acidosis, Muscular hypotonia, Opisthotonus, Organic aciduria, Phenotypic variability, Propionyl-CoA carboxylase deficiency, Seborrheic dermatitis, Seizures, Skeletal muscle atrophy, Vomiting
SOD1	SOD1	8.00688E-01	1.98E-14	Enzyme: Superoxide dismutase	BrainSpLMD|6647	SFARI||Autism, No category;OMIM|147450;HPO|6647|Amyotrophic lateral sclerosis, Anxiety, Autosomal dominant inheritance, Autosomal recessive inheritance, Degeneration of anterior horn cells, Degeneration of the lateral corticospinal tracts, Depressivity, Dyspnea, Emotional lability, Fasciculations, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Heterogeneous, Hyperreflexia, Muscle cramps, Muscle weakness, Neurodegeneration, Pain, Paralysis, Pseudobulbar paralysis, Respiratory failure, Skeletal muscle atrophy, Sleep apnea, Spasticity, Xerostomia
WWTR1	WWTR1	8.00356E-01	9.62E-05	Transcription regulatory protein	BrainSpLMD|25937;Eurexp|euxassay_000592|limb, tail, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|61234	OMIM|607392;COSMIC||epithelioid haemangioendothelioma
NUDT9	NUDT9	7.99411E-01	0.004183347	Enzyme: Phosphatase	BrainSpLMD|53343	OMIM|606022
CAPN2	CAPN2	7.98683E-01	1.84E-06	Cysteine protease	BrainSpLMD|824;Eurexp|euxassay_015893|floor plate, floorplate, mantle layer	OMIM|114230
FAM134B	FAM134B	7.98098E-01	2.36E-08			
TTC3P1	TTC3P1	7.97740E-01	0.000165778			
ENO1	ENO1	7.97183E-01	0	Enzyme: Hydratase	BrainSpLMD|2023	OMIM|172430
7-Sep	7-Sep	7.96970E-01	0			
GDE1	GDE1	7.96905E-01	1.02E-06	Anchor protein	BrainSpLMD|51573;Eurexp|euxassay_003384|bladder, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, left lung, loop, midgut, neural retina, olfactory, rectum, respiratory, right lung, stomach, stroma, thoracic, trigeminal V, urethra, vagus X, vestibulocochlear VIII	OMIM|605943
YES1	YES1	7.96743E-01	0.000224633	Tyrosine kinase	BrainSpLMD|7525	OMIM|164880
CRIM1	CRIM1	7.95136E-01	0	Integral membrane protein	BrainSpLMD|51232;Eurexp|euxassay_014038|lens, mantle layer, physiological umbilical hernia, ventral grey horn, vibrissa	OMIM|606189
NBPF9	NBPF9	7.94996E-01	4.66E-15	Unclassified		OMIM|613999
LZTR1	LZTR1	7.94521E-01	0.002453902	Transcription regulatory protein	BrainSpLMD|8216;Eurexp|euxassay_019520|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, trigeminal V, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|42706	SFARI||Autism, 3 - Suggestive evidence;OMIM|600574;COSMIC||glioblastoma, glioblastoma, schwannoma, Noonan syndrome 10;HPO|8216|Abnormal bleeding, Abnormal dermatoglyphics, Abnormal hair quantity, Abnormal platelet function, Abnormal pulmonary valve morphology, Abnormality of coagulation, Abnormality of the cardiac septa, Abnormality of the spleen, Abnormality of the sternum, Aplasia/Hypoplasia of the abdominal wall musculature, Arrhythmia, Autosomal dominant inheritance, Coarctation of aorta, Coarse hair, Cryptorchidism, Cystic hygroma, Delayed skeletal maturation, Downslanted palpebral fissures, Dysarthria, Enlarged thorax, Feeding difficulties in infancy, Hepatomegaly, High forehead, High palate, Hypertelorism, Hypogonadotrophic hypogonadism, Joint hyperflexibility, Low posterior hairline, Low-set, posteriorly rotated ears, Micrognathia, Midface retrusion, Mitral stenosis, Muscle weakness, Muscular hypotonia, Pectus carinatum, Pectus excavatum, Proptosis, Ptosis, Pulmonary artery stenosis, Pulmonic stenosis, Scoliosis, Short neck, Short stature, Strabismus, Thick lower lip vermilion, Thickened helices, Thickened nuchal skin fold, Triangular face, Webbed neck, Wide intermamillary distance
STARD4	STARD4	7.91853E-01	4.84E-05	Unclassified	BrainSpLMD|134429;Eurexp|euxassay_008767|hindgut, midgut, rectum	OMIM|607049
CAST	CAST	7.91763E-01	3.89E-15	Protease inhibitor	BrainSpLMD|831	OMIM|114090;HPO|831|Angular cheilitis, Autosomal recessive inheritance, Epidermal acanthosis, Leukonychia, Palmoplantar keratoderma, Scaling skin
CASC10	CASC10	7.90053E-01	2.18E-11	Unclassified		
COMMD8	COMMD8	7.89264E-01	0.000564705	Unclassified	BrainSpLMD|54951	OMIM|616656
TMX1	TMX1	7.87259E-01	9.99E-16	Enzyme: Oxidoreductase	BrainSpLMD|81542	OMIM|610527
FAM92A1P1	FAM92A1P1	7.87200E-01	0.003376333			
ABAT	ABAT	7.87149E-01	2.44E-15	Enzyme: Aminotransferase	BrainSpLMD|18;Eurexp|euxassay_001907|cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, mantle layer, thoracic, thymus primordium, trigeminal V, ventricular layer;BrainSpMouseDev|92603	SFARI||Autism, 4 - Minimal evidence;OMIM|137150;HPO|18|Agenesis of corpus callosum, Autosomal recessive inheritance, Cerebellar hypoplasia, Death in childhood, Downslanted palpebral fissures, Global developmental delay, High-pitched cry, Hyperreflexia, Lethargy, Leukodystrophy, Posterior fossa cyst, Retrognathia, Seizures, Severe muscular hypotonia, Tall stature
CETN2	CETN2	7.85657E-01	1.69E-07	Calcium binding protein	BrainSpLMD|1069;Eurexp|euxassay_015485|choroid plexus, lateral recess	OMIM|300006
FEZ2	FEZ2	7.84167E-01	2.73E-06	Unclassified	BrainSpLMD|9637	OMIM|604826
S100B	S100B	7.83868E-01	4.72E-09	Calcium binding protein	BrainSpLMD|6285;BrainSpMouseDev|19966	OMIM|176990
CDC73	CDC73	7.83667E-01	5.57E-09	Unclassified	BrainSpLMD|79577	OMIM|607393;COSMIC||parathyroid adenoma, parathyroid adenoma, multiple ossifying jaw fibroma;HPO|79577|Autosomal dominant inheritance, Chondrocalcinosis, Dysphagia, Elevated circulating parathyroid hormone level, Fatigue, Fibroma, Generalized osteoporosis, Hoarse voice, Hypercalcemia, Hypercalciuria, Hyperparathyroidism, Hyperphosphaturia, Hypophosphatemia, Infantile hypercalcemia, Nephrocalcinosis, Nephrolithiasis, Osteopenia, Osteoporosis, Parathyroid adenoma, Parathyroid carcinoma, Polydipsia, Primary hyperparathyroidism, Shortened QT interval, Somatic mutation, Uterine leiomyoma, Weight loss
BAI3	BAI3	7.83246E-01	1.93E-13			
FERMT2	FERMT2	7.80092E-01	3.64E-09	Cytoskeletal protein	BrainSpLMD|10979;Eurexp|euxassay_012610|hindgut, metanephros, midgut, stomach, ventricular layer, wall	OMIM|607746
TMEM9B	TMEM9B	7.79863E-01	5.55E-08	Integral membrane protein	BrainSpLMD|56674	
MTIF2	MTIF2	7.79547E-01	0.000221069	Translation regulatory protein	BrainSpLMD|4528;Eurexp|euxassay_018139|lobe, testis, vibrissa	OMIM|603766
KIF1A	KIF1A	7.77445E-01	8.49E-11	Motor protein	BrainSpLMD|547;Eurexp|euxassay_016778|alar plate, basal plate, cerebellum, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, olfactory, thoracic, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	OMIM|601255;HPO|547|Abnormal cortical bone morphology, Abnormality of epiphysis morphology, Abnormality of eye movement, Abnormality of metabolism/homeostasis, Abnormality of movement, Abnormality of the ankles, Abnormality of the eye, Abnormality of the hip bone, Abnormality of the knee, Abnormality of the palate, Abnormality of upper lip, Acral ulceration leading to autoamputation of digits, Anhidrosis, Ankle clonus, Anteverted nares, Areflexia, Atrophy/Degeneration affecting the brainstem, Autosomal dominant inheritance, Autosomal recessive inheritance, Babinski sign, Biparietal narrowing, Cerebellar atrophy, Cerebral cortical atrophy, Decreased nerve conduction velocity, Decreased number of peripheral myelinated nerve fibers, Decreased sensory nerve conduction velocity, Decreased taste sensation, Drowsiness, Dysmetria, Dystrophic fingernails, Dystrophic toenail, Edema of the lower limbs, Epicanthus, Episodic hyperhidrosis, External ear malformation, Feeding difficulties, Feeding difficulties in infancy, Foot acroosteolysis, Full cheeks, Gastroesophageal reflux, Generalized hypotonia, Gingival overgrowth, Global developmental delay, Hydrocephalus, Hyperhidrosis, Hyperlordosis, Hyperreflexia, Hyporeflexia, Hypsarrhythmia, Infantile onset, Infantile spasms, Intellectual disability, severe, Limitation of joint mobility, Lower limb amyotrophy, Lower limb muscle weakness, Lower limb spasticity, Macrotia, Malar flattening, Microcephaly, Midface retrusion, Open mouth, Optic atrophy, Osteolytic defects of the phalanges of the hand, Painless fractures due to injury, Palpebral edema, Paronychia, Peripheral axonal neuropathy, Peripheral edema, Peripheral neuropathy, Porencephalic cyst, Progressive, Recurrent respiratory infections, Reduced bone mineral density, Severe muscular hypotonia, Short nose, Skeletal muscle atrophy, Slow progression, Spastic gait, Spastic paraplegia, Tapered finger, Urinary bladder sphincter dysfunction, Variable expressivity, Ventriculomegaly, Visual loss, Wormian bones
PSRC1	PSRC1	7.76919E-01	6.06E-05	Unclassified	BrainSpLMD|84722;Eurexp|euxassay_003651|left lung, marginal layer, right lung, submandibular gland primordium, thymus primordium, ventricular layer	OMIM|613126
ANXA2P2	ANXA2P2	7.76323E-01	0		BrainSpLMD|304	
DDR1	DDR1	7.75868E-01	2.22E-16	Receptor tyrosine kinase	BrainSpLMD|780;BrainSpMouseDev|12090	OMIM|600408
SAMD8	SAMD8	7.75041E-01	6.09E-09	Integral membrane protein	BrainSpLMD|142891	OMIM|611575
IFI27L2	IFI27L2	7.73826E-01	1.91E-13	Integral membrane protein	BrainSpLMD|83982;Eurexp|euxassay_012919|adrenal gland, testis	OMIM|611319
PIK3C2A	PIK3C2A	7.72486E-01	1.64E-10	Lipid Kinase	BrainSpLMD|5286	OMIM|603601
C4orf33	C4orf33	7.72324E-01	1.48E-05	Unclassified	BrainSpLMD|132321	
TMEM216	TMEM216	7.71981E-01	3.76E-06	Unclassified	BrainSpLMD|51259	OMIM|613277;HPO|51259|Abnormal renal physiology, Abnormality of saccadic eye movements, Abnormality of the corpus callosum, Abnormality of the foot, Agenesis of cerebellar vermis, Anencephaly, Aplasia/Hypoplasia of the iris, Apnea, Ataxia, Autistic behavior, Autosomal recessive inheritance, Bile duct proliferation, Biparietal narrowing, Blindness, Bowing of the long bones, Brainstem dysplasia, Cataract, Central apnea, Cerebellar vermis hypoplasia, Chorioretinal abnormality, Chorioretinal coloboma, Cleft palate, Congenital hepatic fibrosis, Cryptorchidism, Depressed nasal bridge, Depressed nasal ridge, Dolichocephaly, Dysgenesis of the cerebellar vermis, Elongated superior cerebellar peduncle, Encephalocele, Enlarged fossa interpeduncularis, Episodic tachypnea, Esotropia, Failure to thrive, Frontal bossing, Full cheeks, Generalized hypotonia, Global developmental delay, Heterogeneous, High palate, Hydrocephalus, Hypertelorism, Hypoplasia of the brainstem, Hypoplastic male external genitalia, Impaired smooth pursuit, Intellectual disability, Intrauterine growth retardation, Iris coloboma, Lobar holoprosencephaly, Long face, Low-set ears, Low-set, posteriorly rotated ears, Macrocephaly, Meningocele, Microcephaly, Microcornea, Micrognathia, Microphthalmia, Molar tooth sign on MRI, Multicystic kidney dysplasia, Muscular hypotonia, Neonatal breathing dysregulation, Nephronophthisis, Nephropathy, Nystagmus, Oculomotor apraxia, Oligohydramnios, Optic atrophy, Optic nerve coloboma, Phenotypic variability, Polydactyly, Postaxial foot polydactyly, Postaxial hand polydactyly, Ptosis, Renal cyst, Retinal dystrophy, Sclerocornea, Sloping forehead, Tachypnea, Talipes, Thickened superior cerebellar peduncle, Visual impairment
