id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
NIFK	NIFK	8.08528E-01	4.38E-08	RNA binding protein	BrainSpLMD|84365	OMIM|611970
PLXNC1	PLXNC1	8.08204E-01	1.33E-06	Integral membrane protein	BrainSpLMD|10154;BrainSpMouseDev|34001	OMIM|604259
DEGS1	DEGS1	8.05357E-01	0.001188903	Enzyme: Oxidoreductase	BrainSpLMD|8560;Eurexp|euxassay_002879|dorsal root ganglion, pancreas, ventral grey horn	OMIM|615843
PPT1	PPT1	8.04952E-01	1.22E-07	Enzyme: Hydrolase	BrainSpLMD|5538;Eurexp|euxassay_018600|primitive seminiferous tubules, thymus primordium, ventricular layer	OMIM|600722;HPO|5538|Abnormality of metabolism/homeostasis, Ataxia, Autosomal recessive inheritance, Blindness, Cerebral atrophy, Decreased light- and dark-adapted electroretinogram amplitude, Depressivity, EEG abnormality, Flexion contracture, Generalized hypotonia, Global developmental delay, Hallucinations, Increased neuronal autofluorescent lipopigment, Intellectual disability, Irritability, Loss of speech, Macular degeneration, Myoclonus, Onset, Optic atrophy, Postnatal microcephaly, Progressive microcephaly, Progressive visual loss, Psychomotor deterioration, Retinal degeneration, Seizures, Sleep disturbance, Spasticity, Undetectable electroretinogram
TOB2	TOB2	8.04188E-01	5.25E-14	Cell cycle control protein	BrainSpLMD|10766;Eurexp|euxassay_002023|Meckel's cartilage, orbito-sphenoid	OMIM|607396
WDR41	WDR41	8.03606E-01	1.13E-06	Unclassified	BrainSpLMD|55255	OMIM|617502
SFRP2	SFRP2	8.03081E-01	9.54E-11	Secreted polypeptide	BrainSpLMD|6423;BrainSpMouseDev|20082	OMIM|604157
MAP3K7	MAP3K7	8.02628E-01	0.007505092	Serine/threonine kinase	BrainSpLMD|6885;BrainSpMouseDev|26157	OMIM|602614;HPO|6885|Abnormal form of the vertebral bodies, Abnormality of dental morphology, Abnormality of the dentition, Abnormality of the metaphysis, Absent/hypoplastic paranasal sinuses, Accelerated skeletal maturation, Anteverted nares, Autosomal dominant inheritance, Bicuspid aortic valve, Bowing of the long bones, Brachydactyly, Broad nasal tip, Camptodactyly, Camptodactyly of finger, Carpal synostosis, Conductive hearing impairment, Cone-shaped epiphysis, Congenital hip dislocation, Congenital sensorineural hearing impairment, Craniofacial hyperostosis, Decreased testicular size, Deep philtrum, Delayed skeletal maturation, Depressed nasal bridge, Dislocated radial head, Downslanted palpebral fissures, Elbow dislocation, Failure to thrive, Freckling, Full cheeks, Fused cervical vertebrae, Gastroesophageal reflux, High palate, Hip contracture, Hypertelorism, Hypoplasia of the musculature, Irregular metacarpals, Joint laxity, Joint stiffness, Long fingers, Long metacarpals, Long philtrum, Micrognathia, Mitral regurgitation, Patent ductus arteriosus, Patent foramen ovale, Pointed chin, Posterior vertebral hypoplasia, Posteriorly rotated ears, Prominent supraorbital ridges, Pseudoepiphyses, Pulmonic stenosis, Recurrent otitis media, Reduced number of teeth, Rib fusion, Scoliosis, Sensorineural hearing impairment, Short distal phalanx of hallux, Short distal phalanx of the thumb, Short foot, Short metacarpal, Short metatarsal, Short philtrum, Short stature, Strabismus, Subglottic stenosis, Synostosis of carpal bones, Talipes equinovarus, Tarsal synostosis, Telecanthus, Thick eyebrow, Tracheal stenosis, Ulnar deviation of finger, Ulnar deviation of the hand, Upslanted palpebral fissure, Vesicoureteral reflux, Wide nasal bridge
RABGGTB	RABGGTB	8.00176E-01	0.000322834	Enzyme: Prenyltransferase	BrainSpLMD|5876	OMIM|179080
PDIA6	PDIA6	7.99898E-01	1.61E-08	Enzyme: Isomerase	BrainSpLMD|10130	OMIM|611099
PKM	PKM	7.98189E-01	0	Enzyme: Phosphotransferase	BrainSpLMD|5315	OMIM|179050
DAG1	DAG1	7.97544E-01	1.49E-07	Adhesion molecule	BrainSpLMD|1605	OMIM|128239;HPO|1605|Abnormal aldolase level, Abnormal lactate dehydrogenase activity, Abnormal levels of creatine kinase in blood, Absent septum pellucidum, Absent speech, Agenesis of corpus callosum, Ankle contracture, Anophthalmia, Aplasia/Hypoplasia involving the skeletal musculature, Areflexia, Autosomal recessive inheritance, Buphthalmos, Cataract, Cerebellar cyst, Cerebellar hypoplasia, Cerebellar vermis hypoplasia, Cerebral calcification, Chorioretinal dysplasia, Corneal opacity, Cryptorchidism, Dandy-Walker malformation, Delayed speech and language development, Elevated serum creatine phosphokinase, Generalized hypotonia, Glaucoma, Global developmental delay, Gowers sign, Hydrocephalus, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hyporeflexia, Infantile onset, Intellectual disability, Leukodystrophy, Limb-girdle muscle weakness, Lissencephaly, Lumbar hyperlordosis, Macrocephaly, Macrogyria, Metatarsus valgus, Microphthalmia, Muscle weakness, Muscular dystrophy, Muscular hypotonia, Myopia, Optic atrophy, Pachygyria, Polymicrogyria, Poor head control, Respiratory failure, Retinal detachment, Retinal dysplasia, Retinal dystrophy, Skeletal muscle atrophy, Specific learning disability, Variable expressivity, Ventriculomegaly
HSD17B7	HSD17B7	7.96926E-01	2.82E-05	Enzyme: Dehydrogenase	Eurexp|euxassay_000551|dorsal root ganglion, marginal layer, neural retina, spleen primordium, testis	OMIM|606756
PDCD4	PDCD4	7.96525E-01	8.88E-16	Unclassified	BrainSpLMD|27250;Eurexp|euxassay_010730|epidermis, epithelium, floor plate, floorplate, larynx, olfactory, sternum, thymus primordium, urethra, ventricular layer	OMIM|608610
GTF2H3	GTF2H3	7.96012E-01	0.009465629	Transcription factor	BrainSpLMD|2967;Eurexp|euxassay_002982|submandibular gland primordium	OMIM|601750
SLK	SLK	7.94174E-01	0.000105341	Serine/threonine kinase	BrainSpLMD|9748;Eurexp|euxassay_012162|facial VII, midgut, molar, oesophagus, oral epithelium, rectum, stomach, thymus primordium, thyroid	OMIM|616563
GINS2	GINS2	7.93756E-01	1.19E-07	Unclassified	BrainSpLMD|51659	OMIM|610609
MLC1	MLC1	7.92686E-01	4.20E-08	Membrane transport protein	BrainSpLMD|23209;Eurexp|euxassay_010374|ventricular layer	OMIM|605908;HPO|23209|Ataxia, Autosomal recessive inheritance, Diffuse spongiform leukoencephalopathy, Diffuse swelling of cerebral white matter, Infantile onset, Intellectual disability, mild, Macrocephaly, Megalencephaly, Motor delay, Seizures, Spasticity
CNTLN	CNTLN	7.91633E-01	4.85E-06	Unclassified	BrainSpLMD|54875	OMIM|611870
RHBDD2	RHBDD2	7.91531E-01	0.000545568	Integral membrane protein	BrainSpLMD|57414	OMIM|615203
WDR54	WDR54	7.88820E-01	0.000352802	Unclassified	BrainSpLMD|84058;Eurexp|euxassay_007433|embryo	
CACHD1	CACHD1	7.88755E-01	2.16E-06	Voltage gated channel	BrainSpLMD|57685;Eurexp|euxassay_006310|incisor, lung, mantle layer, molar, naris, penis, ventricular layer	
SCD	SCD	7.88599E-01	0	Enzyme: Oxidoreductase	BrainSpLMD|6319;Eurexp|euxassay_012236|adrenal gland, axial skeleton, basal columns, cervico-thoracic, clavicle, dorsal root ganglion, ductus deferens, embryo, facial VII, glossopharyngeal IX, hindgut, incisor, larynx, lens, lobe, lung, mandible, mantle layer, marginal layer, maxilla, mesenchyme, metanephros, midgut, molar, neural retina, nucleus pulposus, orbito-sphenoid, otic capsule, pancreas, petrous part, pharyngo-tympanic tube, pituitary, rectum, rib, skeletal muscle, stomach, submandibular gland primordium, thoracic, thymus primordium, trachea, trigeminal V, turbinate, urethra, vagus X, vault of skull, ventral grey horn, ventricular layer, vestibulocochlear VIII, vibrissa	OMIM|604031
JUN	JUN	7.88459E-01	4.05E-11	Transcription factor	BrainSpLMD|3725;Eurexp|euxassay_017995|mantle layer, metacarpus, metatarsus, olfactory, phalanx, ventral grey horn, ventricular layer;BrainSpMouseDev|16249	OMIM|165160;COSMIC||sarcoma
METTL5	METTL5	7.88015E-01	0.000303122	Unclassified	BrainSpLMD|29081	
SMC5	SMC5	7.87983E-01	3.33E-16	Unclassified	BrainSpLMD|23137	OMIM|609386
VPS13A	VPS13A	7.87216E-01	4.33E-07	Transport/cargo protein	BrainSpLMD|23230;Eurexp|euxassay_008591|thymus primordium	OMIM|605978;HPO|23230|Abnormal bleeding, Abnormal urinary color, Abnormality of vision, Acanthocytosis, Aggressive behavior, Anxiety, Areflexia, Ataxia, Attention deficit hyperactivity disorder, Autosomal recessive inheritance, Caudate atrophy, Cerebral cortical atrophy, Chorea, Death in early adulthood, Developmental regression, Difficulty in tongue movements, Disinhibition, Distal upper limb muscle weakness, Drooling, Dysarthria, Dysgraphia, Dysphagia, Dystonia, EMG abnormality, Elevated serum creatine phosphokinase, Fatigue, Gait disturbance, Hyporeflexia, Limb muscle weakness, Memory impairment, Mood changes, Muscle fiber atrophy, Muscular hypotonia, Myopathy, Orofacial dyskinesia, Pallor, Parkinsonism, Peripheral neuropathy, Personality changes, Pes cavus, Progressive, Progressive choreoathetosis, Progressive distal muscular atrophy, Protruding tongue, Psychosis, Seizures, Self-mutilation of tongue and lips due to involuntary movements, Sensory neuropathy, Skeletal muscle atrophy, Tics, Tremor, Ventriculomegaly
RP11.50D9.1	RP11.50D9.1	7.86837E-01	0.000571599			
LRRCC1	LRRCC1	7.85266E-01	1.18E-08	Unclassified	BrainSpLMD|85444;Eurexp|euxassay_007263|Meckel's cartilage, aortic valve, basisphenoid bone, exoccipital bone, mitral valve, orbito-sphenoid, skeletal muscle, temporal bone, tricuspid valve, turbinate bones, vault of skull	OMIM|617791
CALCOCO2	CALCOCO2	7.85109E-01	1.24E-05	Unclassified	BrainSpLMD|10241	OMIM|604587
KLF6	KLF6	7.84090E-01	0	Transcription factor	BrainSpLMD|1316;Eurexp|euxassay_018886|mantle layer, marginal layer;BrainSpMouseDev|23602	OMIM|602053;COSMIC||prostate, glioma;HPO|1316|Autosomal dominant inheritance, Prostate cancer, Somatic mutation, Stomach cancer
ZNF217	ZNF217	7.84069E-01	5.58E-05	Transcription factor	BrainSpLMD|7764	OMIM|602967
RNF213	RNF213	7.82683E-01	3.14E-10	Unclassified	BrainSpLMD|57674	OMIM|613768;COSMIC||ALCL;HPO|57674|Abnormality of the cerebral vasculature, Intellectual disability, Seizures, Telangiectasia, Ventriculomegaly
AARS	AARS	7.80595E-01	1.31E-05	Enzyme: Ligase	BrainSpLMD|16	OMIM|601065;HPO|16|Areflexia, Autosomal dominant inheritance, Autosomal recessive inheritance, Blepharospasm, CNS hypomyelination, Cerebral atrophy, Chorea, Congenital onset, Decreased motor nerve conduction velocity, Distal muscle weakness, Distal sensory impairment, Epileptic encephalopathy, Failure to thrive, Foot dorsiflexor weakness, Generalized hypotonia, Global developmental delay, Hammertoe, Hip dislocation, Intrauterine growth retardation, Microcephaly, Nystagmus, Peripheral axonal neuropathy, Peripheral neuropathy, Pes cavus, Sensorineural hearing impairment, Short stature, Skeletal muscle atrophy, Spasticity, Variable expressivity
PDIA4	PDIA4	7.80135E-01	2.42E-06	Chaperone	BrainSpLMD|9601;Eurexp|euxassay_000803|basal plate, telencephalon, ventricular layer	
ANO5	ANO5	7.80047E-01	1.30E-05	Integral membrane protein	BrainSpLMD|203859	OMIM|608662;HPO|203859|Adult onset, Autosomal dominant inheritance, Autosomal recessive inheritance, Bowing of the long bones, Broad jaw, Calf muscle hypertrophy, Diaphyseal cortical sclerosis, Difficulty climbing stairs, Difficulty running, Distal muscle weakness, EMG: myopathic abnormalities, Elevated serum creatine phosphokinase, Facial palsy, Increased susceptibility to fractures, Mandibular osteomyelitis, Muscular dystrophy, Myalgia, Osteopenia, Pelvic girdle muscle weakness, Progressive, Proximal muscle weakness, Quadriceps muscle atrophy, Shoulder girdle muscle weakness, Thickened cortex of long bones, Variable expressivity
CLCN6	CLCN6	7.79840E-01	0.00080114	Voltage gated channel	BrainSpLMD|1185;Eurexp|euxassay_008300|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|602726
HIBCH	HIBCH	7.78854E-01	1.65E-08	Enzyme: Hydrolase	BrainSpLMD|26275	OMIM|610690;HPO|26275|Abnormal facial shape, Abnormal vertebral morphology, Agenesis of corpus callosum, Aminoaciduria, Autosomal recessive inheritance, Developmental regression, Dysmetria, Dystonia, Epicanthus, Feeding difficulties, Generalized hypotonia, Global developmental delay, Infantile onset, Muscular hypotonia, Myoclonus, Nystagmus, Seizures, Strabismus, Tetralogy of Fallot
DKK3	DKK3	7.78524E-01	3.29E-07	Ligand	BrainSpLMD|27122;Eurexp|euxassay_018106|aorta, axial skeleton, femur, humerus, mesenchyme, neural retina, rib, ventricular layer;BrainSpMouseDev|30269	OMIM|605416
HMGN3	HMGN3	7.78493E-01	1.11E-16	DNA binding protein	BrainSpLMD|9324;Eurexp|euxassay_010528|lens, olfactory;BrainSpMouseDev|60980	OMIM|604502
NSDHL	NSDHL	7.75465E-01	7.90E-05	Enzyme: Dehydrogenase	BrainSpLMD|50814	OMIM|300275;HPO|50814|Abnormal cortical bone morphology, Abnormality of digit, Abnormality of the cardiac septa, Abnormality of the nail, Aggressive behavior, Almond-shaped palpebral fissure, Aplasia/hypoplasia of the extremities, Cleft upper lip, Congenital ichthyosiform erythroderma, Delayed speech and language development, Dental crowding, Epicanthus, Epiphyseal stippling, Generalized hypotonia, Global developmental delay, Heterogeneous, High palate, Hydronephrosis, Hyperactivity, Hyperkeratosis, Hyperlordosis, Hypoplastic pelvis, Intellectual disability, Intellectual disability, mild, Irritability, Joint hypermobility, Kyphosis, Long face, Malar flattening, Microcephaly, Micrognathia, Mild intrauterine growth retardation, Narrow face, Pachygyria, Parakeratosis, Polymicrogyria, Posteriorly rotated ears, Prominent nasal bridge, Retrognathia, Scoliosis, Seizures, Single ventricle, Sleep disturbance, Slender build, Strabismus, Umbilical hernia, Upslanted palpebral fissure, X-linked dominant inheritance, X-linked recessive inheritance
TCF7L1	TCF7L1	7.75210E-01	0.000127169	Transcription regulatory protein	BrainSpLMD|83439;BrainSpMouseDev|21176	OMIM|604652
DENND5A	DENND5A	7.73314E-01	6.80E-11	Unclassified	BrainSpLMD|23258	OMIM|617278
RAB8B	RAB8B	7.73191E-01	1.76E-06	GTPase	BrainSpLMD|51762	OMIM|613532
SPARC	SPARC	7.72293E-01	0	Secreted polypeptide	BrainSpLMD|6678;BrainSpMouseDev|20454	OMIM|182120;HPO|6678|Autosomal recessive inheritance, Decreased muscle mass, Delayed speech and language development, Motor delay, Muscle weakness, Muscular hypotonia, Osteoporosis, Scoliosis, Short stature, Soft skin, Thin metacarpal cortices, Vertebral compression fractures
NUBPL	NUBPL	7.71664E-01	0.00322727	Unclassified	BrainSpLMD|80224	OMIM|613621;HPO|80224|Abnormal mitochondria in muscle tissue, Acute necrotizing encephalopathy, Ataxia, Autosomal recessive inheritance, Babinski sign, Blindness, Cerebellar atrophy, Cerebral edema, Coma, Developmental regression, Exercise intolerance, Failure to thrive, Feeding difficulties in infancy, Generalized hypotonia, Global developmental delay, Growth delay, Hepatic failure, Hyperreflexia, Hypertrophic cardiomyopathy, Hypoglycemia, Hyporeflexia, Increased CSF lactate, Lactic acidosis, Lethargy, Leukodystrophy, Mitochondrial inheritance, Muscle weakness, Nystagmus, Optic disc pallor, Phenotypic variability, Progressive macrocephaly, Ptosis, Respiratory failure, Seizures, Sensorineural hearing impairment, Skeletal muscle atrophy, Spasticity, Strabismus, Vomiting, X-linked dominant inheritance
TOR1AIP1	TOR1AIP1	7.71296E-01	5.02E-07	Unclassified	BrainSpLMD|26092	OMIM|614512;HPO|26092|Ankle contracture, Autosomal recessive inheritance, Increased endomysial connective tissue, Slow progression, Spinal rigidity
CALD1	CALD1	7.70070E-01	0	Cytoskeletal associated protein	BrainSpLMD|800	OMIM|114213
HSPA14	HSPA14	7.69808E-01	6.35E-08	Chaperone	BrainSpLMD|51182	OMIM|610369
SHISA2	SHISA2	7.69786E-01	0	Integral membrane protein	BrainSpLMD|387914	OMIM|617324
KCNH7	KCNH7	7.68760E-01	2.54E-07	Voltage gated channel	BrainSpLMD|90134;BrainSpMouseDev|82041	OMIM|608169
GLUD1	GLUD1	7.67247E-01	1.12E-06	Enzyme: Dehydrogenase	BrainSpLMD|2746	OMIM|138130;HPO|2746|Asymptomatic hyperammonemia, Autosomal dominant inheritance, Heterogeneous, Hyperinsulinemic hypoglycemia, Hypoglycemic coma, Hypoglycemic seizures, Intellectual disability
ELOVL5	ELOVL5	7.67047E-01	1.14E-12	Unclassified	BrainSpLMD|60481	OMIM|611805;HPO|60481|Autosomal dominant inheritance, Cerebellar atrophy, Dysarthria, Gait ataxia, Limb ataxia, Nystagmus, Slow progression, Slow saccadic eye movements
PDXK	PDXK	7.66604E-01	0.000567565	Enzyme: Phosphotransferase	BrainSpLMD|8566;Eurexp|euxassay_018332|clavicle, cortex, hindgut, incisor, lobe, lung, mandible, maxilla, midgut, molar, oesophagus, olfactory, orbito-sphenoid, pancreas, pharyngo-tympanic tube, rectum, submandibular gland primordium, thymus primordium, thyroid, urethra, ventricular layer, vibrissa, vomeronasal organ	OMIM|179020
GAREML	GAREML	7.66195E-01	7.48E-06			
NR4A3	NR4A3	7.65787E-01	2.21E-05	Nuclear receptor	BrainSpLMD|8013;Eurexp|euxassay_016920|floorplate, marginal layer;BrainSpMouseDev|17891	OMIM|600542;COSMIC||extraskeletal myxoid chondrosarcoma;HPO|8013|Chondrosarcoma, Somatic mutation
UROD	UROD	7.65690E-01	4.68E-05	Enzyme: Decarboxylase	BrainSpLMD|7389;Eurexp|euxassay_009238|liver, marginal layer, ventricular layer	OMIM|613521;HPO|7389|Alopecia, Autosomal dominant inheritance, Cirrhosis, Cutaneous photosensitivity, Facial hypertrichosis, Fragile skin, Hemolytic anemia, Hepatocellular carcinoma, Hyperpigmentation in sun-exposed areas, Onycholysis, Scleroderma, Thin skin
TBL1X	TBL1X	7.65592E-01	5.58E-05	Cell cycle control protein	BrainSpLMD|6907	SFARI||Autism, 4 - Minimal evidence;OMIM|300196
CANX	CANX	7.63347E-01	4.44E-16	Chaperone	BrainSpLMD|821	OMIM|114217
KIAA1217	KIAA1217	7.63130E-01	6.66E-16	Unclassified	BrainSpLMD|56243;Eurexp|euxassay_002039|ventricular layer	OMIM|617367
HBP1	HBP1	7.63045E-01	6.85E-08	Transcription factor	BrainSpLMD|26959;BrainSpMouseDev|49230	OMIM|616714
CD99	CD99	7.61914E-01	0	Unclassified		OMIM|450000
TAGLN2P1	TAGLN2P1	7.61510E-01	0			
TMX1	TMX1	7.59508E-01	6.68E-14	Enzyme: Oxidoreductase	BrainSpLMD|81542	OMIM|610527
SORT1	SORT1	7.58255E-01	2.58E-07	Cell surface receptor	BrainSpLMD|6272;BrainSpMouseDev|20423	OMIM|602458
MGAT4C	MGAT4C	7.58132E-01	1.29E-14	Enzyme: Glucosaminyltransferase	BrainSpLMD|25834	OMIM|607385
REXO2	REXO2	7.57147E-01	1.11E-15	Ribonuclease	BrainSpLMD|25996	OMIM|607149
KLF10	KLF10	7.57085E-01	4.82E-07	Transcription factor	BrainSpLMD|7071	OMIM|601878
KIF18A	KIF18A	7.56030E-01	0.000201185	Motor protein	BrainSpLMD|81930	OMIM|611271
ZNF559	ZNF559	7.54617E-01	0.00108984	DNA binding protein	BrainSpLMD|84527	SFARI||Autism, 4 - Minimal evidence
SERPINH1	SERPINH1	7.54178E-01	0.00021919	Heat shock protein	BrainSpLMD|871	OMIM|600943;HPO|871|Autosomal recessive inheritance, Blue sclerae, Broad ribs, Chronic lung disease, Dentinogenesis imperfecta, Generalized hypotonia, Generalized joint laxity, Genu valgum, High forehead, High pitched voice, Inguinal hernia, Joint laxity, Malar flattening, Micrognathia, Micromelia, Midface retrusion, Narrow chest, Narrow forehead, Nephrolithiasis, Osteopenia, Platyspondyly, Prominent forehead, Pyloric stenosis, Relative macrocephaly, Scoliosis, Shallow orbits, Short stature, Thin ribs, Triangular face, Vertebral compression fractures
SCAMP2	SCAMP2	7.53597E-01	3.42E-08	Membrane transport protein	BrainSpLMD|10066	OMIM|606912
COQ10B	COQ10B	7.51171E-01	4.32E-12	Unclassified	BrainSpLMD|80219	
SLC2A3	SLC2A3	7.50204E-01	1.44E-15	Membrane transport protein	BrainSpLMD|6515	OMIM|138170;HPO|6515|Abnormality of movement, Abnormality of the voice, Behavioral abnormality, Cerebral cortical atrophy, Dementia, Developmental regression, EEG abnormality, Spasticity
VSIG10	VSIG10	7.47899E-01	3.42E-05	Unclassified	BrainSpLMD|54621	
MMAB	MMAB	7.47141E-01	1.02E-07	Enzyme: Adenosyltransferase	BrainSpLMD|326625	OMIM|607568;HPO|326625|Anemia, Autosomal recessive inheritance, Coma, Decreased adenosylcobalamin, Decreased methylmalonyl-CoA mutase activity, Dehydration, Failure to thrive, Feeding difficulties in infancy, Generalized hypotonia, Global developmental delay, Hepatomegaly, Hyperammonemia, Hyperglycinemia, Ketonuria, Ketosis, Lethargy, Metabolic acidosis, Methylmalonic acidemia, Methylmalonic aciduria, Neonatal onset, Neutropenia, Pancytopenia, Respiratory distress, Thrombocytopenia, Vomiting
ALDOA	ALDOA	7.44558E-01	7.77E-16	Enzyme: Lyase;Enzyme: Aldolase	BrainSpLMD|226	OMIM|103850;HPO|226|Autosomal recessive inheritance, Cholecystitis, Cholelithiasis, Delayed puberty, Epicanthus, Jaundice, Low posterior hairline, Nonspherocytic hemolytic anemia, Normochromic anemia, Normocytic anemia, Ptosis, Short neck, Short stature, Splenomegaly
FSTL5	FSTL5	7.44058E-01	2.97E-06	Extracellular matrix protein	BrainSpLMD|56884	
ATF3	ATF3	7.41790E-01	1.03E-10	Transcription regulatory protein	BrainSpLMD|467;Eurexp|euxassay_006681|femur, humerus, ventricle;BrainSpMouseDev|11697	OMIM|603148
ZC3HAV1	ZC3HAV1	7.41035E-01	0.000426584	-	BrainSpLMD|56829;Eurexp|euxassay_012472|lobe, thymus primordium	OMIM|607312
EEF1D	EEF1D	7.40199E-01	1.11E-16	Guanine nucleotide exchange factor	BrainSpLMD|1936	OMIM|130592
CXorf56	CXorf56	7.38297E-01	0.001088334	Unclassified		
OARD1	OARD1	7.38090E-01	0.002018555	Unclassified	BrainSpLMD|221443	OMIM|614393
ALDH6A1	ALDH6A1	7.37647E-01	7.66E-15	Enzyme: Dehydrogenase	BrainSpLMD|4329;Eurexp|euxassay_018815|choroid invagination, naris, nasal septum, otic capsule, turbinate bones, ventricular layer	OMIM|603178;HPO|4329|Abnormal facial shape, Autosomal recessive inheritance, Bulbous nose, Cataract, Delayed myelination, Depressed nasal bridge, Downslanted palpebral fissures, Dystonia, Epicanthus, Feeding difficulties, Frontal bossing, Generalized hypotonia, Global developmental delay, High forehead, High palate, Hypertelorism, Hypoplasia of the corpus callosum, Long philtrum, Metabolic acidosis, Microcephaly, Microphthalmia, Muscular hypotonia, Phenotypic variability, Short nose, Tented upper lip vermilion
CNTNAP3	CNTNAP3	7.37490E-01	4.09E-07	Adhesion molecule	Eurexp|euxassay_013224|mantle layer	SFARI||Autism, No category;OMIM|610517
SULT1C4	SULT1C4	7.36778E-01	0	Enzyme: Sulphotransferase	BrainSpLMD|27233	OMIM|608357
DYNC2H1	DYNC2H1	7.34622E-01	2.98E-07	Motor protein	Eurexp|euxassay_014017|olfactory, ventricular layer	OMIM|603297;HPO|79659|Abdominal distention, Abnormal pelvis bone ossification, Abnormality of cardiovascular system morphology, Abnormality of pelvic girdle bone morphology, Abnormality of the clavicle, Abnormality of the metaphysis, Abnormality of the ribs, Abnormality of the sternum, Absent or minimally ossified vertebral bodies, Ambiguous genitalia, Brachydactyly, Cleft upper lip, Cone-shaped epiphysis, Congenital hepatic fibrosis, Cryptorchidism, Depressed nasal bridge, Disproportionate short-limb short stature, Epicanthus, Frontal bossing, Hydronephrosis, Hydrops fetalis, Hypoplasia of penis, Lethal skeletal dysplasia, Long philtrum, Macrocephaly, Micrognathia, Micromelia, Narrow chest, Postaxial hand polydactyly, Renal hypoplasia, Respiratory insufficiency, Short foot, Short palm, Short ribs, Short thorax, Skeletal dysplasia, Urethrovaginal fistula, Uterus didelphys, Wide nose
PAG1	PAG1	7.34197E-01	1.11E-16	Adapter molecule	BrainSpLMD|55824	OMIM|605767
RGPD6	RGPD6	7.33868E-01	0.000490808	Unclassified		OMIM|612709
FKRP	FKRP	7.33744E-01	1.63E-05	Unclassified	BrainSpLMD|79147	OMIM|606596;HPO|79147|Abnormal aldolase level, Abnormal lactate dehydrogenase activity, Abnormal levels of creatine kinase in blood, Abnormality of the cerebral white matter, Abnormality of the voice, Absent septum pellucidum, Achilles tendon contracture, Agenesis of corpus callosum, Anal atresia, Anophthalmia, Aplasia/Hypoplasia involving the skeletal musculature, Areflexia, Atresia of the external auditory canal, Autosomal recessive inheritance, Blindness, Buphthalmos, Calf muscle hypertrophy, Cataract, Cerebellar atrophy, Cerebellar cyst, Cerebellar dysplasia, Cerebellar hypoplasia, Chorioretinal dysplasia, Cleft palate, Cleft upper lip, Cognitive impairment, Coloboma, Congenital contracture, Congenital muscular dystrophy, Congenital onset, Corneal opacity, Cryptorchidism, Dandy-Walker malformation, Death in childhood, Delayed gross motor development, Difficulty climbing stairs, Difficulty walking, Dilated cardiomyopathy, EEG abnormality, EMG abnormality, EMG: myopathic abnormalities, Elevated serum creatine phosphokinase, Excessive daytime sleepiness, Facial palsy, Feeding difficulties in infancy, Frequent falls, Gait disturbance, Generalized muscle weakness, Glaucoma, Global developmental delay, Heterogeneous, Hydrocephalus, Hyperlordosis, Hypertonia, Hypoplasia of penis, Hypoplasia of the brainstem, Hypoplasia of the corpus callosum, Hypoplasia of the pons, Hypoplastic male external genitalia, Hyporeflexia, Intellectual disability, Intellectual disability, profound, Intellectual disability, severe, Kyphosis, Left ventricular failure, Left ventricular hypertrophy, Lissencephaly, Macrocephaly, Macroglossia, Macrogyria, Megalocornea, Meningoencephalocele, Metatarsus valgus, Microcephaly, Microphthalmia, Microtia, Motor delay, Muscle cramps, Muscle weakness, Muscular dystrophy, Muscular hypotonia, Myalgia, Myopathy, Myopia, Neonatal hypotonia, Neurological speech impairment, Nocturnal hypoventilation, Occipital encephalocele, Optic atrophy, Optic nerve hypoplasia, Pachygyria, Pelvic girdle muscle weakness, Peters anomaly, Phenotypic variability, Polymicrogyria, Posterior fossa cyst, Proximal amyotrophy, Proximal muscle weakness, Renal dysplasia, Respiratory insufficiency, Restrictive deficit on pulmonary function testing, Retinal atrophy, Retinal detachment, Retinal dysplasia, Retinal dystrophy, Scoliosis, Seizures, Severe muscular hypotonia, Shoulder girdle muscle atrophy, Shoulder girdle muscle weakness, Skeletal muscle atrophy, Specific learning disability, Strabismus, Thick cerebral cortex, Thigh hypertrophy, Toe walking, Type II lissencephaly, Variable expressivity, Vertebral fusion, Visual impairment, Waddling gait
FADS1	FADS1	7.32151E-01	2.38E-10	Enzyme: Oxidoreductase	BrainSpLMD|3992;Eurexp|euxassay_000686|adrenal gland, testis	OMIM|606148
EPB41L4A	EPB41L4A	7.31986E-01	0.000364804	Structural protein	BrainSpLMD|64097;Eurexp|euxassay_010576|anterior, basal columns, cervical, cervico-thoracic, choroid invagination, choroid plexus, dorsal root ganglion, ear, facial VII, glossopharyngeal IX, incisor, lens, mantle layer, marginal layer, midgut, molar, neural retina, olfactory, rectum, rest of skin, stomach, thoracic, trigeminal V, vestibulocochlear VIII, vibrissa	OMIM|612141
FBXO30	FBXO30	7.30268E-01	0.001939538	Ubiquitin proteasome system protein	BrainSpLMD|84085;Eurexp|euxassay_003659|embryo	OMIM|609101
LINC00478	LINC00478	7.29981E-01	0			
TSC22D2	TSC22D2	7.29388E-01	0	Unclassified	BrainSpLMD|9819	OMIM|617724
