id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
TP53	TP53	1.15961E+00	0	Transcription factor	BrainSpLMD|7157;Eurexp|euxassay_017977|submandibular gland primordium, thymus primordium;BrainSpMouseDev|21816	OMIM|191170;COSMIC||breast, colorectal, lung, sarcoma, adrenocortical, glioma, Spitzoid tumour, multiple other tumour types, breast, sarcoma, adrenocortical carcinoma, glioma, multiple other tumour types;HPO|7157|Abnormal lactate dehydrogenase activity, Abnormal platelet morphology, Abnormality of metabolism/homeostasis, Abnormality of the fallopian tube, Abnormality of the femoral metaphysis, Abnormality of the tibial metaphysis, Acute leukemia, Adrenocortical carcinoma, Amaurosis fugax, Arterial thrombosis, Autosomal dominant inheritance, Autosomal recessive inheritance, Breast carcinoma, Chest pain, Choroid plexus papilloma, Colon cancer, Elevated alkaline phosphatase, Headache, Hepatocellular carcinoma, Hereditary nonpolyposis colorectal carcinoma, Heterogeneous, Hydrocephalus, Increased megakaryocyte count, Joint swelling, Lung adenocarcinoma, Lymphoma, Micronodular cirrhosis, Myocardial infarction, Nausea, Neoplasia of the nasopharynx, Neoplasm of the adrenal cortex, Neoplasm of the colon, Neoplasm of the nervous system, Neoplasm of the pancreas, Neoplasm of the skin, Neoplasm of the stomach, Nephroblastoma, Osteolysis, Osteosarcoma, Ovarian neoplasm, Pain, Papilledema, Paresthesia, Polygenic inheritance, Primary peritoneal carcinoma, Progressive encephalopathy, Prolonged bleeding time, Prostate cancer, Prostate neoplasm, Renal cell carcinoma, Retinoblastoma, Seizures, Soft tissue sarcoma, Somatic mutation, Splenomegaly, Subacute progressive viral hepatitis, Transient ischemic attack, Transitional cell carcinoma of the bladder, Uterine leiomyosarcoma, Venous thrombosis, Vomiting
LDHA	LDHA	1.15899E+00	2.16E-06	Enzyme: Dehydrogenase	BrainSpLMD|3939	OMIM|150000;HPO|3939|Autosomal recessive inheritance, Elevated serum creatine phosphokinase, Exercise intolerance, Increased serum lactate, Increased serum pyruvate, Juvenile onset, Muscle cramps, Muscle stiffness, Myalgia, Myoglobinuria, Renal insufficiency, Rhabdomyolysis, Rigidity
RAP2C	RAP2C	1.15467E+00	0.000830522	GTPase	BrainSpLMD|57826	
GABARAP	GABARAP	1.15260E+00	3.77E-05	Unclassified	BrainSpLMD|11337	OMIM|605125
DNAJC1	DNAJC1	1.14725E+00	0.005351389	Chaperone	BrainSpLMD|64215	OMIM|611207
XPO1	XPO1	1.14435E+00	1.37E-05	Transport/cargo protein	BrainSpLMD|7514	SFARI||Autism, 4 - Minimal evidence;OMIM|602559;COSMIC||CLL
MDK	MDK	1.14143E+00	0.000123381	Cytokine	BrainSpLMD|4192;Eurexp|euxassay_000525|anal region, gut, head mesenchyme, lung, mesenchyme, metanephros, penis, physiological umbilical hernia, spleen primordium, trunk mesenchyme, ventricular layer	OMIM|162096
RP11.673C5.1	RP11.673C5.1	1.14033E+00	1.34E-09			
LSM4	LSM4	1.13902E+00	0.003227049	RNA binding protein	BrainSpLMD|25804	OMIM|607284
PAX6	PAX6	1.13868E+00	5.97E-14	Transcription factor	BrainSpLMD|5080;BrainSpMouseDev|18274	SFARI||Autism, No category;OMIM|607108;HPO|5080|Abnormal best corrected visual acuity test, Abnormality of movement, Abnormality of retinal pigmentation, Abnormality of the optic disc, Abnormality of the vagina, Abnormality of vision, Amblyopia, Aniridia, Aplasia/Hypoplasia of the iris, Aplasia/Hypoplasia of the macula, Ataxia, Autosomal dominant inheritance, Autosomal recessive inheritance, Cataract, Cerebellar hypoplasia, Chorioretinal coloboma, Congenital glaucoma, Congenital nystagmus, Contiguous gene syndrome, Corneal opacity, Cryptorchidism, Displacement of the external urethral meatus, EEG abnormality, Everted lower lip vermilion, Generalized hyperpigmentation, Glaucoma, Global developmental delay, Hearing abnormality, Hypoplasia of the corpus callosum, Hypoplasia of the fovea, Hypoplasia of the iris, Hypospadias, Intellectual disability, Keratitis, Mask-like facies, Microcephaly, Micrognathia, Motor delay, Muscular hypotonia, Nephroblastoma, Nystagmus, Opacification of the corneal stroma, Optic atrophy, Optic disc hypoplasia, Optic nerve aplasia, Optic nerve coloboma, Optic nerve hypoplasia, Peripheral vitreous opacities, Peters anomaly, Postural tremor, Presenile cataracts, Pseudopapilledema, Ptosis, Reduced visual acuity, Retinal detachment, Scanning speech, Short stature, Slurred speech, Somatic mutation, Strabismus, Streak ovary, Visual impairment, Visual loss
TOP2A	TOP2A	1.13668E+00	2.39E-07	Enzyme: Topoisomerase	BrainSpLMD|7153	OMIM|126430;HPO|7153|Elevated urinary catecholamines, Neoplasm of the nervous system
KIF11	KIF11	1.13638E+00	7.65E-06	Motor protein	BrainSpLMD|3832	OMIM|148760;HPO|3832|Abnormal toenail morphology, Abnormality of retinal pigmentation, Anteverted nares, Attention deficit hyperactivity disorder, Autosomal dominant inheritance, Broad nasal tip, Chorioretinal dysplasia, Cortical gyral simplification, Deep philtrum, Depressed nasal bridge, Downslanted palpebral fissures, Epicanthus, Flat occiput, Global developmental delay, Intellectual disability, Intellectual disability, mild, Leukonychia, Long philtrum, Lymphedema, Mandibular prognathia, Melanonychia, Microcephaly, Muscular hypotonia, Myopia, Protruding ear, Sloping forehead, Specific learning disability, Thick lower lip vermilion, Thin upper lip vermilion
RHEBP2	RHEBP2	1.13365E+00	0.005467022			
TPX2	TPX2	1.13234E+00	0.000263288	Cell cycle control protein	BrainSpLMD|22974	OMIM|605917
PRR11	PRR11	1.12752E+00	0.006773794	Unclassified	BrainSpLMD|55771	OMIM|615920
RP11.395L14.17	RP11.395L14.17	1.12668E+00	0.001879583			
UHRF1	UHRF1	1.12550E+00	6.66E-16	DNA binding protein	BrainSpLMD|29128	OMIM|607990
ATP5O	ATP5O	1.12530E+00	9.33E-08			
TPI1P1	TPI1P1	1.12465E+00	2.07E-09			
CACYBP	CACYBP	1.12425E+00	2.47E-06	Ubiquitin proteasome system protein	BrainSpLMD|27101;Eurexp|euxassay_006213|brain, cervical, cervico-thoracic, cortex, diencephalon, dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, left, mandible, maxilla, midbrain, molar, olfactory, orbito-sphenoid, right, spinal cord, submandibular gland primordium, telencephalon, thoracic, thymus primordium, trigeminal V, vertebral axis muscle system, vibrissa	OMIM|606186
HIST1H1A	HIST1H1A	1.12397E+00	0.008121835	DNA binding protein	BrainSpLMD|3024	OMIM|142709
LIFR	LIFR	1.12391E+00	0.005589111	Cytokine receptor	BrainSpLMD|3977;Eurexp|euxassay_010649|axial muscle, dorsal root ganglion, extrinsic ocular muscle, facial VII, glossopharyngeal IX, mandible, mantle layer, maxilla, orbito-sphenoid, thymus primordium, thyroid, tongue, trigeminal V, vagus X, ventral grey horn, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|16651	OMIM|151443;COSMIC||salivary adenoma;HPO|3977|Abnormal metaphyseal trabeculation, Abnormality of dental enamel, Abnormality of vision, Absent patellar reflexes, Adducted thumb, Apnea, Asthma, Autosomal recessive inheritance, Blotching pigmentation of the skin, Broad ischia, Camptodactyly of finger, Contracture of the proximal interphalangeal joint of the 5th finger, Dysautonomia, Dysphagia, Elbow flexion contracture, Enlarged joints, Episodic fever, Feeding difficulties, Feeding difficulties in infancy, Femoral bowing, Flared metaphysis, Flexion contracture of toe, Frontal bossing, Generalized hypotonia, Genu valgum, Hoarse voice, Hyperhidrosis, Hypohidrosis, Hypoplastic iliac body, Impaired pain sensation, Intrauterine growth retardation, Knee flexion contracture, Lacrimation abnormality, Low-set ears, Malar flattening, Metaphyseal rarefaction, Metaphyseal widening, Micrognathia, Micromelia, Midface retrusion, Myotonia, Nasal speech, Oligohydramnios, Opacification of the corneal stroma, Osteopenia, Osteoporosis, Paresthesia, Pathologic fracture, Pulmonary arterial hypertension, Pulmonary arterial medial hypertrophy, Pulmonary hypoplasia, Pursed lips, Recurrent fractures, Respiratory distress, Respiratory insufficiency, Scoliosis, Short neck, Short nose, Short palpebral fissure, Short phalanx of finger, Short stature, Short tibia, Single transverse palmar crease, Skeletal dysplasia, Smooth tongue, Square face, Talipes, Talipes equinovarus, Talipes valgus, Thickened cortex of long bones, Thin ribs, Thin skin, Tibial bowing, Trismus, Ulnar deviation of finger, Wide nasal base
CENPK	CENPK	1.12249E+00	2.58E-07	Unclassified	BrainSpLMD|64105	OMIM|611502
NOP58	NOP58	1.12108E+00	1.97E-05	RNA binding protein	BrainSpLMD|51602	OMIM|616742
H1FX	H1FX	1.11851E+00	5.23E-06	DNA binding protein	BrainSpLMD|8971;Eurexp|euxassay_003540|medulla	OMIM|602785
PSMB3	PSMB3	1.11450E+00	0.007840811	Ubiquitin proteasome system protein	BrainSpLMD|5691;Eurexp|euxassay_003314|dorsal root ganglion, facial VII, glomeruli, glossopharyngeal IX, incisor, molar, orbito-sphenoid, pancreas, submandibular gland primordium, thymus primordium, trigeminal V, vagus X, vibrissa	OMIM|602176
DNAJA4	DNAJA4	1.11437E+00	0.000371316	Unclassified	BrainSpLMD|55466;Eurexp|euxassay_012762|choroid invagination, choroid plexus, liver, roof plate	
SLC3A2	SLC3A2	1.10943E+00	0.001288149	Membrane transport protein	BrainSpLMD|6520;Eurexp|euxassay_007752|incisor, liver, mantle layer, meninges, midgut, molar, submandibular gland primordium, thymus primordium, vibrissa	OMIM|158070
RPLP1	RPLP1	1.10454E+00	3.61E-09	Ribosomal subunit		OMIM|180520
GAPDH	GAPDH	1.10310E+00	1.71E-11	Enzyme: Dehydrogenase		OMIM|138400
SNRPA1	SNRPA1	1.10276E+00	0.00968633	Ribonucleoprotein	BrainSpLMD|6627;Eurexp|euxassay_002737|adrenal gland, calyces, dorsal root ganglion, lobe, oesophagus, olfactory, submandibular gland primordium, thymus primordium	OMIM|603521
KIAA1217	KIAA1217	1.09256E+00	8.85E-10	Unclassified	BrainSpLMD|56243;Eurexp|euxassay_002039|ventricular layer	OMIM|617367
RPS15	RPS15	1.09164E+00	1.14E-09	Ribosomal subunit	BrainSpLMD|6209;Eurexp|euxassay_006826|embryo	OMIM|180535
BIRC5	BIRC5	1.09126E+00	1.21E-08	Adapter molecule	BrainSpLMD|332	OMIM|603352
AGO3	AGO3	1.09011E+00	0.004257899	Translation regulatory protein	BrainSpLMD|192669	OMIM|607355
CDK1	CDK1	1.08847E+00	5.50E-05	Serine/threonine kinase	BrainSpLMD|983	OMIM|116940
BTG3	BTG3	1.08799E+00	0.000190174	Cell cycle control protein	BrainSpLMD|10950	OMIM|605674
RPS2P46	RPS2P46	1.08661E+00	0.000129083			
CCNB2	CCNB2	1.08560E+00	3.51E-06	Cell cycle control protein	BrainSpLMD|9133;Eurexp|euxassay_004323|axial muscle, ventricular layer	OMIM|602755
HMGN5	HMGN5	1.08535E+00	3.88E-07	Transcription regulatory protein	BrainSpLMD|79366;BrainSpMouseDev|30371	OMIM|300385
WDR43	WDR43	1.08520E+00	0.000583398	Unclassified	Eurexp|euxassay_006414|axial muscle, clavicle, cortex, incisor, midgut, molar, submandibular gland primordium, thymus primordium, vibrissa	OMIM|616195
B3GAT2	B3GAT2	1.08502E+00	0.005839391	Enzyme: Transferase;Integral membrane protein	BrainSpLMD|135152;BrainSpMouseDev|93607	OMIM|607497
PPAP2B	PPAP2B	1.08372E+00	7.96E-05			
SPAG5	SPAG5	1.08280E+00	0.007657033	Cytoskeletal associated protein	BrainSpLMD|10615	OMIM|615562
KIF22	KIF22	1.08133E+00	0.005569564	DNA binding protein	BrainSpLMD|3835	OMIM|603213;HPO|3835|Abnormal calcification of the carpal bones, Abnormality of the patella, Abnormality of the sacrum, Anteverted nares, Autosomal dominant inheritance, Broad distal phalanx of finger, Carpal bone hypoplasia, Caudal interpedicular narrowing, Congenital hip dislocation, Delayed patellar ossification, Delayed phalangeal epiphyseal ossification, Depressed nasal bridge, Dislocated radial head, Enlarged thorax, Flared metaphysis, Flat capital femoral epiphysis, Frontal bossing, Generalized hypotonia, Genu valgum, Global developmental delay, Hip dislocation, Hypoplasia of the capital femoral epiphysis, Irregular epiphyses, Irregular vertebral endplates, Joint hyperflexibility, Joint laxity, Kyphosis, Large joint dislocations, Laryngeal stenosis, Laryngotracheomalacia, Long distal phalanx of finger, Long proximal phalanx of finger, Macrocephaly, Malar flattening, Metaphyseal irregularity, Micromelia, Midface retrusion, Nail dysplasia, Narrow femoral neck, Osteoarthritis, Platyspondyly, Posterior scalloping of vertebral bodies, Scoliosis, Short nose, Short stature, Skeletal dysplasia, Slender distal phalanx of finger, Slender metacarpals, Slender proximal phalanx of finger, Small epiphyses, Soft skin, Spinal dysraphism, Spondyloepimetaphyseal dysplasia, Streaky metaphyseal sclerosis, Wide nose
ATP5I	ATP5I	1.07777E+00	0.000725779			
BET1	BET1	1.07492E+00	0.001418582	Integral membrane protein	BrainSpLMD|10282	OMIM|605456
RP4.706A16.3	RP4.706A16.3	1.07043E+00	9.55E-13			
NFIL3	NFIL3	1.06847E+00	4.29E-05	Transcription factor	BrainSpLMD|4783;Eurexp|euxassay_002657|diencephalon, dorsal root ganglion, hindbrain, mantle layer, marginal layer, midbrain, pharyngo-tympanic tube, spinal cord, vibrissa;BrainSpMouseDev|17797	OMIM|605327
ERRFI1	ERRFI1	1.06647E+00	0.000358108	Cytoskeletal protein	BrainSpLMD|54206	OMIM|608069
TJP1	TJP1	1.06528E+00	1.16E-09	Cell junction protein	BrainSpLMD|7082;Eurexp|euxassay_018809|brain, dorsal root ganglion, facial VII, floor plate, floorplate, glossopharyngeal IX, left lung, meninges, metanephros, right lung, spinal cord, trigeminal V	OMIM|601009
DPM1	DPM1	1.05081E+00	0.0001662	Enzyme: Synthase	BrainSpLMD|8813	OMIM|603503;HPO|8813|Abnormal macular morphology, Abnormality of vision, Ankle contracture, Ataxia, Autosomal recessive inheritance, Camptodactyly, Cortical visual impairment, Depressed nasal bridge, Downslanted palpebral fissures, EEG abnormality, Elevated hepatic transaminases, Elevated serum creatine phosphokinase, Failure to thrive, Flat occiput, Generalized hypotonia, Hemangioma, Hepatomegaly, High, narrow palate, Hypertelorism, Infantile onset, Knee flexion contracture, Lower limb hyperreflexia, Microcephaly, Micrognathia, Muscular dystrophy, Muscular hypotonia, Nail dysplasia, Nystagmus, Optic atrophy, Patent ductus arteriosus, Pontocerebellar atrophy, Postnatal microcephaly, Progressive, Prolonged partial thromboplastin time, Reduced antithrombin III activity, Reduced protein C activity, Reduced protein S activity, Respiratory distress, Retinopathy, Seizures, Severe global developmental delay, Short palm, Small hand, Smooth philtrum, Splenomegaly, Strabismus, Telangiectasia, Tremor, Type I transferrin isoform profile, Upper limb undergrowth, Variable expressivity
FAM60A	FAM60A	1.04984E+00	0.000597786			
WTAP	WTAP	1.04539E+00	4.40E-09	Unclassified	BrainSpLMD|9589	OMIM|605442
ITGB3BP	ITGB3BP	1.03841E+00	0.001415581	Transcription regulatory protein	BrainSpLMD|23421	OMIM|605494
HSP90B1	HSP90B1	1.03603E+00	8.08E-05	Heat shock protein	BrainSpLMD|7184;Eurexp|euxassay_000099|body-wall mesenchyme, dermis, epidermis, nucleus pulposus	OMIM|191175
CAPZA1	CAPZA1	1.03424E+00	2.17E-07	Structural protein	BrainSpLMD|829;Eurexp|euxassay_000273|head mesenchyme, lung	OMIM|601580
ANAPC16	ANAPC16	1.03364E+00	1.12E-07	Unclassified	BrainSpLMD|119504	OMIM|613427
RSRC2	RSRC2	1.03286E+00	0.000852032	Unclassified	BrainSpLMD|65117	
MRPL47	MRPL47	1.03267E+00	0.002504879	Ribosomal subunit	BrainSpLMD|57129	OMIM|611852
RPL5	RPL5	1.03204E+00	8.10E-07	Ribosomal subunit	BrainSpLMD|6125	OMIM|603634;COSMIC||T-ALL, Diamond-Blackfan anaemia;HPO|6125|Abnormality of the genital system, Abnormality of the hand, Abnormality of the urinary system, Arrhythmia, Autosomal dominant inheritance, Bifid uvula, Cleft palate, Cleft upper lip, Delayed puberty, Failure to thrive, Fatigue, Growth delay, Hypertelorism, Increased mean corpuscular volume, Macrocytic anemia, Micrognathia, Migraine, Mitral regurgitation, Mitral valve prolapse, Pallor, Patent ductus arteriosus, Persistence of hemoglobin F, Short thumb, Tetralogy of Fallot, Tracheomalacia, Ventricular hypertrophy, Ventricular septal defect
ATAD2	ATAD2	1.02693E+00	0.001722697	ATPase	BrainSpLMD|29028;Eurexp|euxassay_012771|ventricular layer	OMIM|611941
MXD1	MXD1	1.02325E+00	2.24E-07	Transcription regulatory protein	BrainSpLMD|4084;BrainSpMouseDev|16889	OMIM|600021
RPF2	RPF2	1.02052E+00	0.003882081	Unclassified	BrainSpLMD|84154	
ATP5G2	ATP5G2	1.01796E+00	1.02E-06			
RPS3AP6	RPS3AP6	1.01410E+00	3.31E-14			
SNRPD1	SNRPD1	1.00822E+00	0.000230696	RNA binding protein	BrainSpLMD|6632	OMIM|601063
TOMM5	TOMM5	1.00487E+00	9.77E-05	Unclassified		OMIM|616169
DUSP16	DUSP16	1.00415E+00	4.84E-06	Dual specificity phosphatase	BrainSpLMD|80824;Eurexp|euxassay_009768|ventricular layer	OMIM|607175
ZNF516	ZNF516	1.00257E+00	2.70E-05	DNA binding protein	BrainSpLMD|9658;Eurexp|euxassay_019569|metanephros, olfactory, pituitary, testis, ventricular layer, vomeronasal organ;BrainSpMouseDev|108583	OMIM|615114
GSK3B	GSK3B	9.99914E-01	0.000163325	Serine/threonine kinase	BrainSpLMD|2932;Eurexp|euxassay_004227|brain, cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, neural retina, olfactory, retina, spinal cord, thoracic, trigeminal V;BrainSpMouseDev|35917	SFARI||Autism, 5 - Hypothesized but untested;OMIM|605004
TRIM59	TRIM59	9.99044E-01	9.37E-10	Ubiquitin proteasome system protein		OMIM|616148
AHSA1	AHSA1	9.92292E-01	8.24E-06	Unclassified	BrainSpLMD|10598	OMIM|608466
RPS3AP26	RPS3AP26	9.91592E-01	6.44E-15			
DNAJB4	DNAJB4	9.88697E-01	3.00E-05	Heat shock protein	BrainSpLMD|11080	OMIM|611327
PROM1	PROM1	9.88038E-01	0.003119834	Integral membrane protein	BrainSpLMD|8842;BrainSpMouseDev|18889	OMIM|604365;HPO|8842|Abnormal electroretinogram, Abnormality of color vision, Abnormality of macular pigmentation, Abnormality of retinal pigmentation, Abnormality of the choroid, Abnormality of the fovea, Abnormality of the retinal vasculature, Abnormality of the testis, Abnormality of visual evoked potentials, Anteverted nares, Aplasia/Hypoplasia of the macula, Atypical scarring of skin, Autosomal dominant inheritance, Autosomal recessive inheritance, Blindness, Cataract, Central scotoma, Conductive hearing impairment, Cone/cone-rod dystrophy, Dyschromatopsia, Glaucoma, Granular macular appearance, Hyperinsulinemia, Hypogonadism, Hypoplasia of penis, Intellectual disability, Keratoconus, Macular degeneration, Macular dystrophy, Nyctalopia, Nystagmus, Obesity, Ophthalmoplegia, Optic atrophy, Paroxysmal involuntary eye movements, Perifoveal ring of hyperautofluorescence, Peripheral visual field loss, Photophobia, Progressive night blindness, Reduced visual acuity, Retinal flecks, Retinal pigment epithelial atrophy, Retinal pigment epithelial mottling, Retinal thinning, Rod-cone dystrophy, Sensorineural hearing impairment, Undetectable electroretinogram, Wide nasal bridge, Yellow/white lesions of the macula
TIMELESS	TIMELESS	9.87716E-01	0.000655757	Transcription regulatory protein	BrainSpLMD|8914	OMIM|603887
ZEB1	ZEB1	9.86548E-01	4.18E-05	Transcription factor	BrainSpLMD|6935;Eurexp|euxassay_015398|central nervous system, meninges, vertebral axis muscle system;BrainSpMouseDev|21178	OMIM|189909;COSMIC||CCRCC, melanoma;HPO|6935|Autosomal dominant inheritance, Corneal dystrophy, Corneal guttata
IGF2BP2	IGF2BP2	9.86495E-01	0.000542003	RNA binding protein	BrainSpLMD|10644	OMIM|608289
GLI3	GLI3	9.86123E-01	2.65E-10	Transcription factor	BrainSpLMD|2737;Eurexp|euxassay_018378|axial skeleton, mesenchyme, phalanx, ventricular layer;BrainSpMouseDev|14410	OMIM|165240;HPO|2737|1-5 toe syndactyly, 3-4 finger syndactyly, Abnormal lung lobation, Abnormality of earlobe, Accelerated skeletal maturation, Anal atresia, Aplasia/Hypoplasia of the corpus callosum, Autosomal dominant inheritance, Bifid epiglottis, Broad hallux phalanx, Broad thumb, Cryptorchidism, Dandy-Walker malformation, Decreased circulating cortisol level, Decreased testicular size, Distal shortening of limbs, Distal urethral duplication, Dysplastic distal thumb phalanges with a central hole, Ectopic kidney, Esophageal atresia, Finger syndactyly, Frontal bossing, Growth hormone deficiency, High forehead, Hip dislocation, Holoprosencephaly, Hydronephrosis, Hydroureter, Hypertelorism, Hypoplasia of the epiglottis, Intellectual disability, severe, Intrauterine growth retardation, Laryngeal cleft, Macrocephaly, Mesoaxial foot polydactyly, Mesoaxial hand polydactyly, Micropenis, Nail dysplasia, Neonatal death, Panhypopituitarism, Postaxial foot polydactyly, Postaxial hand polydactyly, Preaxial foot polydactyly, Preaxial polydactyly, Precocious puberty, Preductal coarctation of the aorta, Prominent occiput, Radial head subluxation, Renal cyst, Renal dysplasia, Renal hypoplasia, Scaphocephaly, Seizures, Short nose, Short stature, Sloping forehead, Telecanthus, Thyroid dysgenesis, Toe syndactyly, Tracheoesophageal fistula, Trigonocephaly, Triphalangeal thumb, Variable expressivity, Ventricular septal defect, Wide nasal bridge
SCAND1	SCAND1	9.84451E-01	0.00881094	Transcription regulatory protein	BrainSpLMD|51282	OMIM|610416
GSTP1	GSTP1	9.84021E-01	0.00043312	Enzyme: Glutathione transferase	BrainSpLMD|2950;Eurexp|euxassay_006221|lobe	OMIM|134660
KDM3A	KDM3A	9.81840E-01	0.000370101	Unclassified	BrainSpLMD|55818	OMIM|611512
FTH1	FTH1	9.81610E-01	0.000193925	Storage protein	BrainSpLMD|2495	OMIM|134770;HPO|2495|Autosomal dominant inheritance, Increased serum ferritin
RPL10A	RPL10A	9.81159E-01	0.002882365	Ribosomal subunit		OMIM|615660
ZIC2	ZIC2	9.79669E-01	0.003130068	Transcription regulatory protein	BrainSpLMD|7546;BrainSpMouseDev|22529	OMIM|603073;HPO|7546|Abnormal facial shape, Autosomal dominant inheritance, Global developmental delay, Holoprosencephaly, Hydrocephalus, Intellectual disability, Microcephaly, Synophrys, Trigonocephaly
THUMPD3.AS1	THUMPD3.AS1	9.79654E-01	5.99E-05			
RP11.613M5.2	RP11.613M5.2	9.77390E-01	4.76E-13			
AC007969.5	AC007969.5	9.74745E-01	1.38E-09			
SEMA5A	SEMA5A	9.71725E-01	6.90E-05	Unclassified	BrainSpLMD|9037;BrainSpMouseDev|20119	SFARI||Autism, 3 - Suggestive evidence;OMIM|609297;HPO|9037|Cat cry, Downslanted palpebral fissures, Epicanthus, High palate, High pitched voice, Hypertelorism, Intellectual disability, severe, Intrauterine growth retardation, Low-set, posteriorly rotated ears, Microcephaly, Microretrognathia, Muscular hypotonia, Round face, Scoliosis, Severe global developmental delay, Short neck, Short stature, Small hand, Wide nasal bridge
CCT4	CCT4	9.70128E-01	0.000681322	Chaperone	BrainSpLMD|10575	SFARI||Autism, 3 - Suggestive evidence;OMIM|605142
RPL35	RPL35	9.70036E-01	2.05E-05	Ribosomal subunit	BrainSpLMD|11224	
FAT1	FAT1	9.65746E-01	9.77E-09	Adhesion molecule	BrainSpLMD|2195;Eurexp|euxassay_013462|axial skeleton, lung, mandible, maxilla, mesenchyme, rest of mesenchyme, sternum, submandibular gland primordium, vibrissa;BrainSpMouseDev|13884	SFARI||Autism, No category;OMIM|600976;COSMIC||oral squamous cell, chemorefractory CLL, head and neck, pancreatic acinar cell carcinoma, pancreatic
ADNP	ADNP	9.65670E-01	0.001909453	Transcription factor	BrainSpLMD|23394;BrainSpMouseDev|11325	SFARI||Autism, 1 - High confidence;OMIM|611386;HPO|23394|Autistic behavior, Autosomal dominant inheritance, Cleft eyelid, Downslanted palpebral fissures, Feeding difficulties, Generalized hypotonia, Global developmental delay, Hyperactivity, Hypermetropia, Infantile onset, Intellectual disability, Joint laxity, Language impairment, Obesity, Obsessive-compulsive behavior, Prominent forehead, Ptosis, Recurrent infections, Short nose, Short stature, Small hand, Smooth philtrum, Stereotypy, Strabismus, Thin upper lip vermilion, Visual impairment, Wide nasal bridge
RPS6	RPS6	9.65164E-01	4.35E-06	Ribosomal subunit	BrainSpLMD|6194	OMIM|180460
RPS7P1	RPS7P1	9.63025E-01	3.88E-06			
SMC2	SMC2	9.62267E-01	9.55E-05	Unclassified	BrainSpLMD|10592;Eurexp|euxassay_011062|cortex, dorsal grey horn, incisor, lobe, lung, marginal layer, molar, orbito-sphenoid, submandibular gland primordium, thymus primordium, turbinate bones, ventral grey horn, ventricular layer, vibrissa	OMIM|605576
GLO1	GLO1	9.61243E-01	0.007988891	Enzyme: Lyase	BrainSpLMD|2739	SFARI||Autism, 4 - Minimal evidence;OMIM|138750
BARD1	BARD1	9.58984E-01	6.91E-05	Transcription regulatory protein	BrainSpLMD|580	OMIM|601593;COSMIC||breast cancer, ovarian cancer, breast cancer, endometrioid cancer;HPO|580|Abnormality of the fallopian tube, Breast carcinoma, Ovarian neoplasm, Primary peritoneal carcinoma
RNF139	RNF139	9.55994E-01	1.23E-05	Integral membrane protein	BrainSpLMD|11236	OMIM|603046;HPO|11236|Renal cell carcinoma, Sporadic
SREK1	SREK1	9.52980E-01	0.003178118	RNA binding protein	BrainSpLMD|140890	OMIM|609268
PER2	PER2	9.47802E-01	0.000481414	DNA binding protein	BrainSpLMD|8864;Eurexp|euxassay_019474|adrenal gland, larynx, lung, metanephros, olfactory, pancreas, rectum, stomach, testis, thyroid, trachea, urethra, ventricular layer;BrainSpMouseDev|18393	SFARI||Autism, 3 - Suggestive evidence;OMIM|603426;HPO|8864|Autosomal dominant inheritance, Depressivity, Sleep-wake cycle disturbance
CENPF	CENPF	9.47188E-01	0.000336809	Cell cycle control protein	BrainSpLMD|1063	OMIM|600236
RPL7	RPL7	9.43319E-01	4.72E-09	Ribosomal subunit		OMIM|604166
RPL9	RPL9	9.42098E-01	8.66E-08	Ribosomal subunit	BrainSpLMD|6133	OMIM|603686
RPL7A	RPL7A	9.34593E-01	0.004171963	Ribosomal subunit	Eurexp|euxassay_005917|embryo	OMIM|185640
PHLDA1	PHLDA1	9.30801E-01	1.92E-07	Transcription factor	BrainSpLMD|22822;Eurexp|euxassay_008411|anterior, axial skeleton, bladder, cartilaginous ring, cornea, diaphragm, dorsal root ganglion, footplate, glossopharyngeal IX, handplate, hepatic duct, hindgut, incisor, inner ear, left lung, liver, mantle layer, medulla, meninges, metanephros, midgut, molar, naso-lacrimal duct, oesophagus, olfactory, pancreas, paraxial mesenchyme, pelvis, rest of mesenchyme, retina, right lung, skeletal muscle, stomach, sublingual gland primordium, submandibular gland primordium, thymus primordium, thyroid, tongue, trigeminal V, ureter, vertebral axis muscle system, vestibulocochlear VIII, vibrissa, vomeronasal organ	OMIM|605335
TCP1	TCP1	9.22110E-01	0.002955856	Chaperone	BrainSpLMD|6950	OMIM|186980
NPM1P27	NPM1P27	9.16076E-01	2.50E-06			
FTH1P10	FTH1P10	9.15304E-01	4.67E-07			
DYRK1A	DYRK1A	9.11370E-01	0.006995194	Serine/threonine kinase	BrainSpLMD|1859	SFARI||Autism, 1 - High confidence;OMIM|600855;HPO|1859|Ataxia, Autism, Autosomal dominant inheritance, Bulbous nose, Cerebral cortical atrophy, Deeply set eye, Delayed speech and language development, Failure to thrive in infancy, Febrile seizures, Gait disturbance, Generalized hypotonia, Hallux valgus, Hyperactivity, Hypotelorism, Intellectual disability, severe, Intrauterine growth retardation, Macrotia, Microcephaly, Micrognathia, Narrow forehead, Severe global developmental delay, Small for gestational age, Thickened helices
RPL18	RPL18	9.08124E-01	3.44E-06	Ribosomal subunit	BrainSpLMD|6141	OMIM|604179
