id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
MAGI2.AS3	MAGI2.AS3	1.31512E+00	0.006730287			
HLA.E	HLA.E	1.31414E+00	4.68E-06			
SCCPDH	SCCPDH	1.30988E+00	0.003950794	Unclassified	BrainSpLMD|51097;BrainSpMouseDev|73391	
IVD	IVD	1.30443E+00	9.82E-06	Enzyme: Dehydrogenase	BrainSpLMD|3712	OMIM|607036;HPO|3712|Autosomal recessive inheritance, Bone marrow hypocellularity, Coma, Dehydration, Global developmental delay, Hyperglycinuria, Ketoacidosis, Lethargy, Leukopenia, Metabolic acidosis, Pancytopenia, Seizures, Thrombocytopenia, Vomiting
LAMB2	LAMB2	1.30429E+00	0.000555765	Extracellular matrix protein	BrainSpLMD|3913	OMIM|150325;HPO|3913|Areflexia, Autosomal recessive inheritance, Blindness, Diffuse mesangial sclerosis, Edema, Generalized hypotonia, Hypoplasia of the ciliary body, Hypoplasia of the iris, Hypoproteinemia, Myopia, Neonatal onset, Nephrotic syndrome, Nystagmus, Posterior lenticonus, Proteinuria, Stage 5 chronic kidney disease, Strabismus
MT2A	MT2A	1.30349E+00	5.70E-10	Unclassified	Eurexp|euxassay_004529|left, oesophagus, pancreas, pharyngo-tympanic tube, right, stomach, submandibular gland primordium, thyroid, vibrissa	OMIM|156360
ARHGAP12	ARHGAP12	1.29886E+00	1.76E-07	GTPase activating protein	BrainSpLMD|94134;Eurexp|euxassay_008610|axial skeleton, basioccipital bone, basisphenoid bone, bladder, brain, dorsal root ganglion, facial VII, femur, glossopharyngeal IX, midgut, neural retina, olfactory, pelvic girdle, spinal cord, stomach, trigeminal V, vestibulocochlear VIII	OMIM|610577
GAS1	GAS1	1.28862E+00	2.29E-05	Cell cycle control protein	BrainSpLMD|2619;BrainSpMouseDev|14227	OMIM|139185
TRIM9	TRIM9	1.28492E+00	7.45E-08	Unclassified	BrainSpLMD|114088;Eurexp|euxassay_010509|mantle layer, molar, ventricular layer	OMIM|606555
MYO10	MYO10	1.28284E+00	1.96E-13	Motor protein	BrainSpLMD|4651;Eurexp|euxassay_009373|mantle layer, marginal layer, thymus primordium, trigeminal V, ventricular layer	OMIM|601481
ZFP36L1	ZFP36L1	1.27869E+00	0	Transcription factor	BrainSpLMD|677;Eurexp|euxassay_007310|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, mantle layer, meninges, mesenchyme, renal/urinary system, reproductive system, respiratory system, sensory organ, tail, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|11978	OMIM|601064
SPATS2L	SPATS2L	1.27707E+00	0.001804022	Unclassified	BrainSpLMD|26010;Eurexp|euxassay_013635|bladder, exoccipital bone, mantle layer, mesenchyme, oesophagus, orbito-sphenoid, penis, pharyngo-tympanic tube, tongue, turbinate, vertebral axis muscle system, vibrissa	OMIM|613817
PSD2	PSD2	1.27247E+00	0.000271889	Unclassified	BrainSpLMD|84249	
MEIS1	MEIS1	1.26521E+00	0.000695428	Transcription factor	BrainSpLMD|4211;Eurexp|euxassay_010373|cornea, epithelium, hindgut, incisor, lung, mantle layer, marginal layer, metanephros, midgut, neural retina, olfactory, respiratory, sublingual gland primordium, submandibular gland primordium, trachea, ventricular layer, vibrissa;BrainSpMouseDev|17037	OMIM|601739
CD63	CD63	1.25872E+00	4.76E-07	Integral membrane protein	BrainSpLMD|967	OMIM|155740
TNFRSF19	TNFRSF19	1.25802E+00	0.00234757	Cell surface receptor	BrainSpLMD|55504;Eurexp|euxassay_000124|associated mesenchyme, cartilage condensation, cerebral cortex, epithelium, facial bones primordia, frontal bone primordium, heart, incisor, lung, main bronchus, mandible, maxilla, mesenchyme, optic foramen, palatal shelf, perioptic mesenchyme, premaxilla, primary palate, skeletal muscle, skeleton, spleen primordium, submandibular gland primordium, vibrissa	OMIM|606122
CCDC144CP	CCDC144CP	1.25434E+00	3.29E-06			
DLC1	DLC1	1.25198E+00	0.001405623	GTPase activating protein	BrainSpLMD|10395;Eurexp|euxassay_013403|axial skeleton, mandible, mantle layer, roof plate, trigeminal V, ventricular layer	OMIM|604258;HPO|10395|Hereditary nonpolyposis colorectal carcinoma, Neoplasm of the stomach, Renal cell carcinoma, Transitional cell carcinoma of the bladder, Uterine leiomyosarcoma
MFGE8	MFGE8	1.24245E+00	2.99E-10	Adhesion molecule	BrainSpLMD|4240;Eurexp|euxassay_010873|Meckel's cartilage, epithelium, oesophagus, ovary, pharyngo-tympanic tube, stomach, submandibular gland primordium, ventricular layer;BrainSpMouseDev|17073	OMIM|602281
QKI	QKI	1.23866E+00	3.10E-13	RNA binding protein	BrainSpLMD|9444;Eurexp|euxassay_012259|diaphragm, dorsal grey horn, dorsal root ganglion, exoccipital bone, lens, lung, mandible, mantle layer, marginal layer, maxilla, meninges, midgut, neural retina, orbito-sphenoid, petrous part, skeletal muscle, stomach, submandibular gland primordium, turbinate, vault of skull, ventral grey horn, ventricle, ventricular layer, vertebral axis muscle system, vibrissa	OMIM|609590;COSMIC||angiocentric glioma, colorectal cancer
NEK6	NEK6	1.23714E+00	0.001058073	Serine/threonine kinase	BrainSpLMD|10783	OMIM|604884
FABP7	FABP7	1.23651E+00	1.24E-09	Transport/cargo protein	BrainSpLMD|2173;Eurexp|euxassay_000474|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, marginal layer, olfactory, rest of cerebellum, trigeminal V, ventral grey horn, ventricular layer	SFARI||Autism, 6 - Evidence does not support role;OMIM|602965
JAM2	JAM2	1.23370E+00	2.08E-06	Adhesion molecule	BrainSpLMD|58494	OMIM|606870
EFCAB2	EFCAB2	1.23219E+00	0.000167104	Calcium binding protein	BrainSpLMD|84288;Eurexp|euxassay_004433|choroid invagination, mantle layer, meninges	
ID2	ID2	1.22679E+00	3.96E-11	Transcription regulatory protein	BrainSpLMD|3398;BrainSpMouseDev|15675	OMIM|600386
NBPF14	NBPF14	1.22610E+00	7.43E-09	Unclassified		OMIM|614003
NOVA1	NOVA1	1.22564E+00	8.21E-08	RNA binding protein	BrainSpLMD|4857	OMIM|602157
SRI	SRI	1.21905E+00	1.61E-11	Calcium binding protein	BrainSpLMD|6717	OMIM|182520
LINC01138	LINC01138	1.21892E+00	5.73E-06		BrainSpLMD|388685	
GPRC5B	GPRC5B	1.21497E+00	1.61E-08	G protein coupled receptor	BrainSpLMD|51704;BrainSpMouseDev|40898	OMIM|605948
UFL1	UFL1	1.21132E+00	0.000321508	Unclassified	BrainSpLMD|23376	OMIM|613372
SLC16A1	SLC16A1	1.21130E+00	1.39E-05	Membrane transport protein	BrainSpLMD|6566;Eurexp|euxassay_003351|Meckel's cartilage, axial muscle, capsule, clavicle, epidermis, foregut-midgut junction, glomeruli, hindgut, incisor, left lung, lobe, loop, marginal layer, meninges, midgut, molar, nasal septum, olfactory, pancreas, rectum, right lung, submandibular gland primordium, testis, thymus primordium, ventral grey horn, ventricular layer, vibrissa	OMIM|600682;HPO|6566|Autosomal dominant inheritance, Autosomal recessive inheritance, Elevated serum creatine phosphokinase, Exercise-induced muscle cramps, Exercise-induced muscle fatigue, Exercise-induced muscle stiffness, Feeding difficulties, Global developmental delay, Heterogeneous, Hyperinsulinemic hypoglycemia, Hypoglycemic coma, Hypoglycemic seizures, Intellectual disability, Ketoacidosis, Ketotic hypoglycemia, Pancreatic islet-cell hyperplasia
SCN1A	SCN1A	1.21039E+00	0.000688193	Voltage gated channel	BrainSpLMD|6323;BrainSpMouseDev|20028	SFARI||Autism, 3 - Suggestive evidence;OMIM|182389;HPO|6323|Abnormality of brainstem morphology, Abnormality of movement, Absence seizures, Aggressive behavior, Ataxia, Atonic seizures, Atypical absence seizures, Autistic behavior, Autosomal dominant inheritance, Blindness, Cerebral atrophy, Childhood onset, Cortical visual impairment, Cutaneous photosensitivity, EEG abnormality, EEG with focal sharp slow waves, Encephalopathy, Epileptic encephalopathy, Falls, Febrile seizures, Focal clonic seizures, Focal seizures with impairment of consciousness or awareness, Generalized myoclonic seizures, Generalized tonic seizures, Generalized tonic-clonic seizures, Global developmental delay, Hemiclonic seizures, Hemiparesis, Hemiplegia, Hemiplegia/hemiparesis, Hyperactivity, Infantile onset, Intellectual disability, Mental deterioration, Migraine with aura, Motor delay, Muscular hypotonia, Myoclonus, Neurodevelopmental delay, Nystagmus, Obtundation status, Personality disorder, Photophobia, Postnatal microcephaly, Pschomotor retardation, Seizures, Status epilepticus, Tremor, Variable expressivity
ENKUR	ENKUR	1.20341E+00	4.35E-08	Unclassified	BrainSpLMD|219670	OMIM|611025
B3GAT2	B3GAT2	1.19687E+00	4.26E-06	Enzyme: Transferase;Integral membrane protein	BrainSpLMD|135152;BrainSpMouseDev|93607	OMIM|607497
GAREML	GAREML	1.19679E+00	0.005882018			
EPB41L2	EPB41L2	1.19195E+00	0.00049922	Cytoskeletal protein	BrainSpLMD|2037;Eurexp|euxassay_010082|calyces, clavicle, femur, fibula, fundus region, lens, lung, mandible, maxilla, meninges, olfactory, orbito-sphenoid, pelvis, rib, roof plate, tibia, ureter	OMIM|603237
IRF2	IRF2	1.18831E+00	9.28E-05	Transcription factor	BrainSpLMD|3660;BrainSpMouseDev|16136	OMIM|147576
CNN3	CNN3	1.18576E+00	6.05E-10	Cytoskeletal associated protein	BrainSpLMD|1266;Eurexp|euxassay_009765|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, mesenchyme, nervous system, renal/urinary system, reproductive system, respiratory system, sensory organ, tail, vertebral axis muscle system	OMIM|602374
C3orf70	C3orf70	1.18309E+00	0.00011051	Unclassified	Eurexp|euxassay_013634|dorsal grey horn, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, marginal layer, neural retina, trigeminal V, ventricular layer, vestibulocochlear VIII, vibrissa	
SALL3	SALL3	1.18030E+00	1.93E-13	DNA binding protein	BrainSpLMD|27164;Eurexp|euxassay_010911|cochlea, glomeruli, inner ear, lip, mantle layer, medulla oblongata, palatal shelf, penis, utricle, valve, ventricular layer;BrainSpMouseDev|20451	OMIM|605079
ZIC2	ZIC2	1.17829E+00	3.98E-07	Transcription regulatory protein	BrainSpLMD|7546;BrainSpMouseDev|22529	OMIM|603073;HPO|7546|Abnormal facial shape, Autosomal dominant inheritance, Global developmental delay, Holoprosencephaly, Hydrocephalus, Intellectual disability, Microcephaly, Synophrys, Trigonocephaly
FAT1	FAT1	1.17817E+00	0.00086086	Adhesion molecule	BrainSpLMD|2195;Eurexp|euxassay_013462|axial skeleton, lung, mandible, maxilla, mesenchyme, rest of mesenchyme, sternum, submandibular gland primordium, vibrissa;BrainSpMouseDev|13884	SFARI||Autism, No category;OMIM|600976;COSMIC||oral squamous cell, chemorefractory CLL, head and neck, pancreatic acinar cell carcinoma, pancreatic
STK17A	STK17A	1.17705E+00	0.003328244	Serine/threonine kinase	BrainSpLMD|9263	OMIM|604726
TSPAN3	TSPAN3	1.17132E+00	3.71E-06	Integral membrane protein	BrainSpLMD|10099;Eurexp|euxassay_011791|axial skeleton, basioccipital bone, basisphenoid bone, naris, nasal septum, orbito-sphenoid, otic capsule, petrous part, rib, turbinate bones	OMIM|613134
DDAH1	DDAH1	1.16723E+00	1.08E-08	Enzyme: Hydrolase	BrainSpLMD|23576;Eurexp|euxassay_003952|mantle layer, ventral grey horn, ventricular layer	OMIM|604743
SOX9	SOX9	1.16411E+00	5.18E-08	Transcription factor	BrainSpLMD|6662;Eurexp|euxassay_002633|axial skeleton, basisphenoid bone, calyces, exoccipital bone, femur, lung, mesenchyme, naris, nasal septum, nucleus pulposus, orbito-sphenoid, pancreas, pectoral girdle and thoracic body wall, pharyngo-tympanic tube, trachea, turbinate, ventricular layer, vibrissa;BrainSpMouseDev|20444	OMIM|608160;HPO|6662|11 pairs of ribs, Abnormal heart morphology, Abnormal scrotal rugation, Abnormal sex determination, Abnormality of male internal genitalia, Abnormality of the labia, Abnormality of the pharynx, Abnormality of the scrotum, Abnormality of the uterus, Absent sternal ossification, Ambiguous genitalia, Anterior tibial bowing, Apnea, Autosomal dominant inheritance, Azoospermia, Bifid scrotum, Blepharophimosis, Cleft palate, Clitoral hypertrophy, Cryptorchidism, Decreased fertility, Decreased fertility in females, Decreased serum estradiol, Decreased testicular size, Decreased testosterone in males, Delayed puberty, Depressed nasal bridge, Depressed nasal ridge, Disproportionate short-limb short stature, Dysgerminoma, Elevated circulating follicle stimulating hormone level, Elevated circulating luteinizing hormone level, Failure to thrive, Female external genitalia in individual with 46,XY karyotype, Femoral bowing, Fibular hypoplasia, Flat face, Generalized hypotonia, Glossoptosis, Gonadal dysgenesis, Gonadoblastoma, Gynecomastia, Hearing impairment, High forehead, Hip dislocation, Hydrocephalus, Hydronephrosis, Hypergonadotropic hypogonadism, Hypertelorism, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the vagina, Hypoplastic cervical vertebrae, Hypoplastic iliac wing, Hypoplastic inferior ilia, Hypoplastic scapulae, Hypospadias, Kyphoscoliosis, Laryngomalacia, Low-set ears, Macrocephaly, Male hypogonadism, Male infertility, Male pseudohermaphroditism, Micrognathia, Micropenis, Narrow chest, Neonatal respiratory distress, Neonatal short-limb short stature, Osteoporosis, Polycystic ovaries, Polyhydramnios, Poorly ossified cervical vertebrae, Primary amenorrhea, Proptosis, Recurrent fractures, Respiratory distress, Respiratory insufficiency, Scoliosis, Scrotal hypoplasia, Sex reversal, Short neck, Short palpebral fissure, Short stature, Shortening of all phalanges of fingers, Shortening of all phalanges of the toes, Skin dimples, Small abnormally formed scapulae, Small face, Sparse axillary hair, Sparse pubic hair, Streak ovary, Talipes equinovarus, Testicular dysgenesis, Thin ribs, Thoracic hypoplasia, Tibial bowing, Tracheobronchomalacia, True hermaphroditism, Upper airway obstruction, Urogenital sinus anomaly, Vanishing testis, Wide anterior fontanel
ANXA5	ANXA5	1.16060E+00	8.57E-08	Calcium binding protein	BrainSpLMD|308;Eurexp|euxassay_002158|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, meninges, renal/urinary system, reproductive system, respiratory system, tail	OMIM|131230
TAPBP	TAPBP	1.15950E+00	1.03E-08	Chaperone	BrainSpLMD|6892;Eurexp|euxassay_009813|dorsal root ganglion, facial VII, glossopharyngeal IX, thymus primordium, trigeminal V, ventral grey horn	OMIM|601962;HPO|6892|Autosomal recessive inheritance, Bronchiectasis, Bronchiolitis, Chronic otitis media, Chronic sinusitis, Ectopia lentis, Emphysema, Nasal polyposis, Recurrent bronchitis, Skin ulcer
PURB	PURB	1.15371E+00	0.006173264	Transcription regulatory protein	BrainSpLMD|5814	OMIM|608887
LPP	LPP	1.15370E+00	0.009507399	Unclassified	BrainSpLMD|4026	OMIM|600700;COSMIC||lipoma, leukaemia
FGFBP3	FGFBP3	1.15346E+00	1.80E-05	Unclassified	BrainSpLMD|143282;Eurexp|euxassay_000173|basal columns, basal plate, corpus striatum, floor plate, floorplate, mantle layer, metencephalon, spinal cord, ventral grey horn, ventricular layer	SFARI||Autism, 5 - Hypothesized but untested
CLNS1A	CLNS1A	1.15263E+00	0.002466715	Transport/cargo protein	BrainSpLMD|1207	OMIM|602158
AASS	AASS	1.14603E+00	1.68E-07	Enzyme: Oxidoreductase;Enzyme: Synthase	BrainSpLMD|10157	OMIM|605113;HPO|10157|Abnormality of the genitourinary system, Anemia, Autosomal recessive inheritance, Cognitive impairment, Delayed speech and language development, EEG abnormality, Ectopia lentis, Histidinuria, Hyperactivity, Hyperlysinemia, Hyperlysinuria, Infantile onset, Intellectual disability, Intellectual disability, mild, Muscular hypotonia, Phenotypic variability, Seizures, Short attention span, Short stature, Spastic diplegia
SPECC1	SPECC1	1.14388E+00	2.15E-05	Unclassified	BrainSpLMD|92521;Eurexp|euxassay_013924|aorta, liver, molar, ventricular layer	OMIM|608793;COSMIC||JMML
SCRG1	SCRG1	1.14296E+00	3.81E-12	Unclassified	BrainSpLMD|11341;Eurexp|euxassay_007430|axial skeleton, glossopharyngeal IX, left lung, metatarsus, nasal septum, oesophagus, orbito-sphenoid, phalanx, right lung, sternum, temporal bone, trigeminal V, turbinate	OMIM|603163
ZMAT1	ZMAT1	1.13946E+00	0.000386858	DNA binding protein	BrainSpLMD|84460	OMIM|301007
RP11.15A1.3	RP11.15A1.3	1.13786E+00	0.003503844			
BBX	BBX	1.13678E+00	5.09E-05	Transcription factor	BrainSpLMD|56987;Eurexp|euxassay_001866|cortex, mantle layer, pituitary, testis, ventricular layer;BrainSpMouseDev|46349	
SNAP23	SNAP23	1.13640E+00	0.001132307	Transport/cargo protein	BrainSpLMD|8773;Eurexp|euxassay_005991|embryo	OMIM|602534
TIMP1	TIMP1	1.13415E+00	1.56E-06	Extracellular matrix protein	BrainSpLMD|7076;Eurexp|euxassay_000782|Meckel's cartilage, axial skeleton, chondrocranium, molar	OMIM|305370
SAMD8	SAMD8	1.13364E+00	0.001399341	Integral membrane protein	BrainSpLMD|142891	OMIM|611575
SLC2A1	SLC2A1	1.13298E+00	0.0003685	Membrane transport protein	BrainSpLMD|6513;Eurexp|euxassay_019681|Meckel's cartilage, axial skeleton, basisphenoid bone, brain, gut, incisor, labyrinth, lobe, lumen, meninges, mesenchyme, molar, neural retina, nucleus pulposus, olfactory, otic capsule, rectum, spinal cord, stomach, sublingual gland primordium, submandibular gland primordium, valve, ventricular layer, vestibular component, vibrissa;BrainSpMouseDev|20287	OMIM|138140;HPO|6513|Abnormality of erythrocytes, Absence seizures, Absent speech, Ataxia, Autosomal dominant inheritance, Cataract, Choreoathetosis, Confusion, Cyanosis, Delayed myelination, Delayed speech and language development, Dysarthria, Dystonia, EEG abnormality, Encephalopathy, Extrapyramidal dyskinesia, Generalized hyperreflexia, Global developmental delay, Headache, Hemiparesis, Hemolytic anemia, Hepatomegaly, Hyperactive deep tendon reflexes, Hyperreflexia, Hypoglycorrhachia, Inability to walk, Infantile onset, Intellectual disability, Jaundice, Lethargy, Microcephaly, Muscle stiffness, Nystagmus, Paralysis, Paresthesia, Paroxysmal dyskinesia, Paroxysmal involuntary eye movements, Progressive microcephaly, Seizures, Short stature, Spasticity, Splenomegaly, Status epilepticus, Torsion dystonia
PCDH7	PCDH7	1.13228E+00	1.68E-05	Adhesion molecule	BrainSpLMD|5099;Eurexp|euxassay_009713|bladder, dorsal root ganglion, mantle layer, mesenchyme, olfactory, stomach, trigeminal V, vestibulocochlear VIII	OMIM|602988
MPC1	MPC1	1.13080E+00	3.01E-05	Unclassified	BrainSpLMD|51660;Eurexp|euxassay_014791|adrenal gland, brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, olfactory, spinal cord, thoracic, thymus primordium, trigeminal V	OMIM|614738;HPO|51660|Autosomal recessive inheritance, Congenital onset, Generalized hypotonia, Global developmental delay, Hepatomegaly, Hypoglycemia, Increased serum lactate, Increased serum pyruvate, Lactic acidosis, Organic aciduria, Variable expressivity
GSTM2	GSTM2	1.12802E+00	0.002267355	Enzyme: Glutathione transferase	BrainSpLMD|2946;Eurexp|euxassay_010417|mantle layer, olfactory, renal/urinary system, testis	OMIM|138380
ZFYVE16	ZFYVE16	1.12401E+00	0.000470343	Membrane transport protein	BrainSpLMD|9765	OMIM|608880
CD81	CD81	1.11661E+00	0.000686605	Enzyme: Oxidase	BrainSpLMD|975;Eurexp|euxassay_012630|choroid plexus, mantle layer, stomach, ventral grey horn, ventricular layer	OMIM|186845;HPO|975|Anal atresia, Autoimmune thrombocytopenia, Autosomal recessive inheritance, Brachycephaly, Bronchiectasis, Chronic otitis media, Decreased antibody level in blood, Elevated hepatic transaminases, Hemolytic anemia, Immunodeficiency, Lymphadenopathy, Lymphopenia, Pneumonia, Purpura, Recurrent bacterial infections, Recurrent bronchitis, Recurrent respiratory infections, Splenomegaly
ABCA3	ABCA3	1.11442E+00	0.001283473	Transport/cargo protein	BrainSpLMD|21;Eurexp|euxassay_009339|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, olfactory, retina, spinal cord, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|601615;HPO|21|Alveolar proteinosis, Apnea, Autosomal recessive inheritance, Congenital onset, Desquamative interstitial pneumonitis, Failure to thrive, Heterogeneous, Respiratory distress, Respiratory failure, Tachypnea
CHKA	CHKA	1.11292E+00	0.006359733	Lipid Kinase	BrainSpLMD|1119	OMIM|118491
UBL3	UBL3	1.11273E+00	0.000937302	Ubiquitin proteasome system protein	BrainSpLMD|5412	OMIM|604711
TCF7L2	TCF7L2	1.10933E+00	0.000848175	Transcription factor	BrainSpLMD|6934;Eurexp|euxassay_019472|lip, mantle layer, mesenchyme, midgut, pancreas, phalanx, skeletal muscle, sternum, stomach, trachea, ventricular layer, vertebral axis muscle system, vibrissa;BrainSpMouseDev|21177	SFARI||Autism, 3 - Suggestive evidence;OMIM|602228;COSMIC||colorectal
FJX1	FJX1	1.10870E+00	0.003683603	Unclassified	BrainSpLMD|24147	OMIM|612206
RREB1	RREB1	1.10631E+00	0.009257308	Transcription factor	BrainSpLMD|6239;Eurexp|euxassay_007568|mantle layer;BrainSpMouseDev|44592	OMIM|602209;HPO|6239|Abnormal aortic arch morphology, Abnormal pulmonary valve morphology, Abnormality of the pharynx, Abnormality of the tonsils, Acne, Arachnodactyly, Atrial septal defect, Attention deficit hyperactivity disorder, Bulbous nose, Carious teeth, Chronic otitis media, Cleft palate, Conductive hearing impairment, Constipation, Corneal neovascularization, Dysphasia, Epicanthus, Global developmental delay, Hypocalcemia, Hypoparathyroidism, Hypoplasia of the thymus, Immunodeficiency, Impaired T cell function, Intellectual disability, mild, Long face, Long philtrum, Low-set ears, Malar flattening, Muscular hypotonia, Myalgia, Nasal speech, Occipital myelomeningocele, Overfolded helix, Platybasia, Posterior embryotoxon, Prominent nasal bridge, Ptosis, Renal hypoplasia, Seborrheic dermatitis, Short neck, Short stature, Small earlobe, Specific learning disability, Telecanthus, Tetany, Tetralogy of Fallot, Truncus arteriosus, Upslanted palpebral fissure, Ventricular septal defect, Wide nasal bridge
RP5.857K21.11	RP5.857K21.11	1.10568E+00	1.78E-15			
PCCB	PCCB	1.10335E+00	0.000979694	Enzyme: Carboxylase	BrainSpLMD|5096	SFARI||Autism, No category;OMIM|232050;HPO|5096|Abnormality of immune system physiology, Acute encephalopathy, Anemia, Apnea, Arrhythmia, Autosomal recessive inheritance, Cardiomyopathy, Cerebral atrophy, Coma, Constipation, Dehydration, Dystonia, Eczema, Failure to thrive, Feeding difficulties in infancy, Global developmental delay, Hepatomegaly, Hyperammonemia, Hyperglycinemia, Hyperglycinuria, Hypoglycemia, Intellectual disability, Lactic acidosis, Lethargy, Limb hypertonia, Metabolic acidosis, Muscular hypotonia of the trunk, Neutropenia, Organic aciduria, Osteoporosis, Pancreatitis, Pancytopenia, Poor appetite, Propionyl-CoA carboxylase deficiency, Seizures, Short stature, Tachypnea, Thrombocytopenia, Vomiting
LHX2	LHX2	1.10304E+00	0.000528292	Transcription regulatory protein	BrainSpLMD|9355;BrainSpMouseDev|16641	OMIM|603759
DDR1	DDR1	1.09978E+00	7.32E-07	Receptor tyrosine kinase	BrainSpLMD|780;BrainSpMouseDev|12090	OMIM|600408
NTNG1	NTNG1	1.09679E+00	1.82E-05	Unclassified	BrainSpLMD|22854;BrainSpMouseDev|56653	SFARI||Autism, 4 - Minimal evidence;OMIM|608818;HPO|22854|Abnormality of movement, Abnormality of the antitragus, Abnormality of the fingernails, Abnormality of the metacarpal bones, Aplasia/Hypoplasia of the cerebellum, Camptodactyly of finger, Cerebral cortical atrophy, Clinodactyly of the 5th finger, Developmental regression, EEG abnormality, Fine hair, Gastroesophageal reflux, Hearing impairment, Intellectual disability, Long philtrum, Microcephaly, Nephrolithiasis, Seizures, Spasticity, Thick vermilion border, Underdeveloped nasal alae, Ventriculomegaly, Wide mouth, Wide nose
TIMP2	TIMP2	1.09593E+00	0.002208582	Extracellular matrix protein	BrainSpLMD|7077	OMIM|188825
TTYH1	TTYH1	1.09419E+00	2.39E-13	Ion channel	BrainSpLMD|57348;Eurexp|euxassay_018316|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, pancreas, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII;BrainSpMouseDev|37048	OMIM|605784
ACSL6	ACSL6	1.09404E+00	2.61E-09	Enzyme: Synthase	BrainSpLMD|23305;Eurexp|euxassay_018903|diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, mantle layer, marginal layer, midbrain, neural retina, olfactory, spinal cord, stroma, trigeminal V, vestibulocochlear VIII	OMIM|604443;COSMIC||AML, AEL
MYO6	MYO6	1.09217E+00	0.000164899	Motor protein	BrainSpLMD|4646	OMIM|600970;HPO|4646|Autosomal dominant inheritance, Autosomal recessive inheritance, Bilateral sensorineural hearing impairment, Progressive sensorineural hearing impairment
LGALS3BP	LGALS3BP	1.08635E+00	0.009287621	Extracellular matrix protein	BrainSpLMD|3959;Eurexp|euxassay_002816|axial muscle, choroid plexus, foregut-midgut junction, hindgut, integumental system, lateral recess, lobe, midgut, pancreas, rectum, renal/urinary system, stomach, thymus primordium	OMIM|600626
CANX	CANX	1.07674E+00	3.59E-06	Chaperone	BrainSpLMD|821	OMIM|114217
SNX5	SNX5	1.07624E+00	0.000942238	Transport/cargo protein	BrainSpLMD|27131;Eurexp|euxassay_011463|clavicle, cortex, epithelium, exoccipital bone, floor plate, fundus region, hindgut, incisor, lobe, lung, mandible, marginal layer, maxilla, midgut, molar, naris, oesophagus, olfactory, orbito-sphenoid, pancreas, pharyngo-tympanic tube, roof, stomach, submandibular gland primordium, temporal bone, thymus primordium, thyroid, trachea, urethra, ventricular layer, vertebral axis muscle system, vibrissa	OMIM|605937
SSR3	SSR3	1.07467E+00	0.000162376	Membrane transport protein	BrainSpLMD|6747	OMIM|606213
RAB13	RAB13	1.07441E+00	0.003416264	GTPase	Eurexp|euxassay_003494|meninges, metencephalon, olfactory lobe	OMIM|602672
RHOBTB3	RHOBTB3	1.07425E+00	0.000269052	GTPase	BrainSpLMD|22836;Eurexp|euxassay_004272|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, nervous system, renal/urinary system, reproductive system, respiratory system, sensory organ, skeleton, tail, vertebral axis muscle system	OMIM|607353
ABHD2	ABHD2	1.07164E+00	9.62E-05	Enzyme: Hydrolase	BrainSpLMD|11057;Eurexp|euxassay_002585|adrenal gland, choroid plexus, cochlea, dorsal root ganglion, lateral recess, lung, naris, neural retina, olfactory, penis, respiratory, stomach, stroma, submandibular gland primordium, trigeminal V, vestibulocochlear VIII	OMIM|612196
HIPK2	HIPK2	1.07131E+00	0.001436373	Serine/threonine kinase	BrainSpLMD|28996	OMIM|606868
HMGCS1	HMGCS1	1.07050E+00	9.09E-10	Enzyme: Synthase	BrainSpLMD|3157	OMIM|142940
