id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
XPO1	XPO1	7.32213E-01	0	Transport/cargo protein	BrainSpLMD|7514	SFARI||Autism, 4 - Minimal evidence;OMIM|602559;COSMIC||CLL
UBN1	UBN1	7.31233E-01	1.17E-07	Transcription regulatory protein	BrainSpLMD|29855	OMIM|609771
HRSP12	HRSP12	7.30909E-01	1.81E-07			
RRP8	RRP8	7.30746E-01	1.11E-16	Enzyme: Methyltransferase	BrainSpLMD|23378;Eurexp|euxassay_013676|ventricular layer	OMIM|615818
TMEM60	TMEM60	7.30375E-01	4.06E-10	Integral membrane protein	BrainSpLMD|85025	
ZNF800	ZNF800	7.30308E-01	2.52E-07	DNA binding protein	BrainSpLMD|168850	
ING3	ING3	7.30130E-01	0	Cell cycle control protein	BrainSpLMD|54556	OMIM|607493
RMDN1	RMDN1	7.30009E-01	2.25E-08	Unclassified	BrainSpLMD|51115	OMIM|611871
SLC16A1.AS1	SLC16A1.AS1	7.29424E-01	5.42E-05			
DAXX	DAXX	7.28486E-01	2.22E-16	Adapter molecule	BrainSpLMD|1616	OMIM|603186;COSMIC||pancreatic neuroendocrine tumour, paediatric glioblastoma
GPATCH11	GPATCH11	7.25717E-01	4.17E-10	RNA binding protein	BrainSpLMD|253635	
HNRNPF	HNRNPF	7.25565E-01	0	Ribonucleoprotein	BrainSpLMD|3185	OMIM|601037
FGFR2	FGFR2	7.25400E-01	0	Receptor tyrosine kinase	BrainSpLMD|2263;BrainSpMouseDev|13960	OMIM|176943;COSMIC||gastric, NSCLC, endometrial, Crouzon, Pfeiffer, and Apert syndromes;HPO|2263|2-3 finger syndactyly, 2-3 toe syndactyly, Abnormal facial shape, Abnormal heart morphology, Abnormal morphology of the limbic system, Abnormal renal morphology, Abnormality of cardiovascular system morphology, Abnormality of pelvic girdle bone morphology, Abnormality of the antihelix, Abnormality of the cervical spine, Abnormality of the nasolacrimal system, Abnormality of the nasopharynx, Abnormality of the palate, Abnormality of the pancreas, Abnormality of the periosteum, Abnormality of the pinna, Abnormality of the ribs, Absence of Stensen duct, Absent first metatarsal, Absent lacrimal punctum, Absent proximal phalanx of thumb, Absent radius, Absent septum pellucidum, Acanthosis nigricans, Acne, Acrobrachycephaly, Agenesis of corpus callosum, Alacrima, Anomalous tracheal cartilage, Anteriorly placed anus, Anteverted nares, Aplasia of the parotid gland, Aplasia/Hypoplasia of the earlobes, Aplasia/Hypoplasia of the thumb, Aqueductal stenosis, Arachnodactyly, Arachnoid cyst, Arnold-Chiari malformation, Arnold-Chiari type I malformation, Atresia of the external auditory canal, Atrial septal defect, Autosomal dominant inheritance, Autosomal recessive inheritance, Bell-shaped thorax, Bicoronal synostosis, Bifid scrotum, Bifid uvula, Bilateral single transverse palmar creases, Bilateral triphalangeal thumbs, Blepharospasm, Brachycephaly, Brachydactyly, Brachyturricephaly, Breast carcinoma, Broad distal hallux, Broad distal phalanx of the thumb, Broad forehead, Broad hallux, Broad hallux phalanx, Broad metatarsal, Broad thumb, Bronchomalacia, Buphthalmos, Calcaneonavicular fusion, Camptodactyly, Camptodactyly of finger, Carious teeth, Cartilaginous trachea, Cerebellar hypoplasia, Cervical C5/C6 vertebrae fusion, Choanal atresia, Choanal stenosis, Chronic otitis media, Cleft of chin, Cleft palate, Clinodactyly of the 5th finger, Clitoral hypertrophy, Cloverleaf skull, Conductive hearing impairment, Congenital stationary night blindness, Conical incisor, Conjunctivitis, Convex nasal ridge, Corneal perforation, Coronal craniosynostosis, Coronal hypospadias, Craniofacial dysostosis, Craniosynostosis, Cryptorchidism, Cupped ear, Cutaneous finger syndactyly, Dacryocystitis, Decreased calvarial ossification, Delayed cranial suture closure, Delayed eruption of primary teeth, Delayed eruption of teeth, Dental crowding, Dental malocclusion, Depressed nasal bridge, Deviation of the thumb, Dolichocephaly, Downslanted palpebral fissures, Dysgerminoma, Ectopic anus, Elbow ankylosis, Esophageal atresia, External ear malformation, Extramedullary hematopoiesis, Facial asymmetry, Feeding difficulties in infancy, Femoral bowing, Finger syndactyly, Flat face, Flat forehead, Frontal bossing, Fused labia minora, Gingival overgrowth, Global developmental delay, Growth abnormality, Hallux valgus, Hallux varus, Hearing abnormality, Hearing impairment, High forehead, High palate, Hirsutism, Humeroradial synostosis, Hydrocephalus, Hydronephrosis, Hyperextensible skin, Hyperlordosis, Hypertelorism, Hypertension, Hypodontia, Hypoplasia of dental enamel, Hypoplasia of the lacrimal puncta, Hypoplasia of the maxilla, Hypoplasia of the radius, Hypoplasia of the ulna, Hypoplasia of the zygomatic bone, Hypoplastic ischia, Hypoplastic labia majora, Hypoplastic lacrimal duct, Incomplete ossification of pubis, Increased intracranial pressure, Intellectual disability, Intellectual disability, mild, Intellectual disability, moderate, Joint stiffness, Lacrimal gland aplasia, Lacrimal gland hypoplasia, Lambdoidal craniosynostosis, Large fontanelles, Laryngomalacia, Limitation of joint mobility, Limited elbow extension, Long nose, Long philtrum, Low anterior hairline, Low-set ears, Low-set, posteriorly rotated ears, Macrocephaly, Macrotia, Malar flattening, Mandibular prognathia, Megalencephaly, Megalocornea, Melanocytic nevus, Metopic depression, Micrognathia, Microtia, Midface retrusion, Mixed hearing impairment, Morphological abnormality of the semicircular canal, Multiple suture craniosynostosis, Narrow chest, Narrow internal auditory canal, Narrow nose, Narrow palate, Narrow pelvis bone, Nasolacrimal duct obstruction, Natal tooth, Nephrosclerosis, Open bite, Optic atrophy, Osteopenia, Overfolding of the superior helices, Overriding aorta, Oxycephaly, Palmoplantar cutis gyrata, Palmoplantar cutis laxa, Palmoplantar keratoderma, Parietal foramina, Partial duplication of the distal phalanx of the 2nd finger, Partial duplication of the distal phalanx of the 3rd finger, Partial duplication of thumb phalanx, Periorbital fullness, Plagiocephaly, Posterior fossa cyst, Preauricular skin furrow, Preaxial polydactyly, Prominent crus of helix, Prominent nasal bridge, Prominent scrotal raphe, Proptosis, Ptosis, Pyloric stenosis, Radial deviation of the 3rd finger, Radioulnar synostosis, Recurrent corneal erosions, Reduced number of teeth, Renal agenesis, Respiratory distress, Rocker bottom foot, Sagittal craniosynostosis, Seizures, Shallow orbits, Short clavicles, Short foot, Short hallux, Short metatarsal, Short middle phalanx of toe, Short nose, Short palm, Short stature, Shortening of all middle phalanges of the fingers, Skull asymmetry, Sleep apnea, Small hand, Small nail, Small thenar eminence, Somatic mutation, Steep acetabular roof, Stenosis of the external auditory canal, Stomach cancer, Strabismus, Subcutaneous nodule, Syndactyly, Synostosis of carpal bones, Telecanthus, Toe syndactyly, Tracheomalacia, Turricephaly, Ulnar bowing, Underdeveloped supraorbital ridges, Upper airway obstruction, Vaginal atresia, Variable expressivity, Ventricular septal defect, Ventriculomegaly, Visceral angiomatosis, Visual impairment, Wide anterior fontanel, Xerostomia
VCL	VCL	7.25350E-01	0	Cytoskeletal associated protein	BrainSpLMD|7414	OMIM|193065;HPO|7414|Autosomal dominant inheritance, Congestive heart failure, Dilated cardiomyopathy, Dyspnea, Endocardial fibrosis, Hypertrophic cardiomyopathy
DCP2	DCP2	7.25148E-01	0	RNA binding protein	BrainSpLMD|167227	OMIM|609844
ATG4C	ATG4C	7.24419E-01	1.59E-10	Cysteine protease	BrainSpLMD|84938	OMIM|611339
B3GALNT2	B3GALNT2	7.24318E-01	7.72E-13	Enzyme: Transferase	BrainSpLMD|148789;Eurexp|euxassay_015892|submandibular gland primordium	OMIM|610194;HPO|148789|Abnormal aldolase level, Abnormal lactate dehydrogenase activity, Abnormal levels of creatine kinase in blood, Abnormality of the voice, Absent septum pellucidum, Agenesis of corpus callosum, Anophthalmia, Aplasia/Hypoplasia involving the skeletal musculature, Areflexia, Autosomal recessive inheritance, Blindness, Cataract, Cerebellar cyst, Cerebellar dysplasia, Cerebellar hypoplasia, Chorioretinal dysplasia, Cognitive impairment, Corneal opacity, Cryptorchidism, Dandy-Walker malformation, EEG abnormality, EMG abnormality, Elevated serum creatine phosphokinase, Gait disturbance, Glaucoma, Global developmental delay, Hydrocephalus, Hypertonia, Hypoplasia of penis, Hypoplasia of the pons, Hyporeflexia, Intellectual disability, Lissencephaly, Macrocephaly, Macrogyria, Metatarsus valgus, Microphthalmia, Muscle weakness, Muscular dystrophy, Muscular hypotonia, Myopathy, Myopia, Neurological speech impairment, Optic atrophy, Optic nerve hypoplasia, Pachygyria, Polymicrogyria, Retinal detachment, Retinal dysplasia, Retinal dystrophy, Seizures, Severe muscular hypotonia, Skeletal muscle atrophy, Specific learning disability, Strabismus, Type II lissencephaly, Visual impairment
FRMD5	FRMD5	7.22782E-01	7.24E-07	Integral membrane protein	BrainSpLMD|84978;Eurexp|euxassay_010946|atrium, bladder, brain, calyces, cervical, cervico-thoracic, collecting ducts, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, left lung, medulla, mesenchyme, mesentery, midgut, molar, oesophagus, olfactory, pancreas, paraxial mesenchyme, pelvis, peritoneal cavity, rectum, retina, right lung, spinal cord, stomach, thoracic, trachea, trigeminal V, urethra, vagus X, ventricle, vestibulocochlear VIII, vibrissa, vomeronasal organ	OMIM|616309
ALDH9A1	ALDH9A1	7.22720E-01	1.03E-11	Enzyme: Dehydrogenase	BrainSpLMD|223	OMIM|602733
NUCKS1	NUCKS1	7.22269E-01	0	DNA binding protein	BrainSpLMD|64710	OMIM|611912
ABCD3	ABCD3	7.21771E-01	0	Integral membrane protein	BrainSpLMD|5825	OMIM|170995;HPO|5825|Autosomal recessive inheritance, Elevated hepatic transaminases, Hepatic failure, Hepatic fibrosis, Hepatomegaly, Infantile onset, Iron deficiency anemia, Jaundice, Progressive, Splenomegaly
PUS7	PUS7	7.19707E-01	8.97E-08	Enzyme: Lyase	BrainSpLMD|54517	OMIM|616261
SLC35A4	SLC35A4	7.18264E-01	2.46E-10	Membrane transport protein	BrainSpLMD|113829;Eurexp|euxassay_004834|axial muscle, cranium, ventricular layer	
DUT	DUT	7.17559E-01	1.11E-16	Enzyme: Hydrolase	BrainSpLMD|1854	OMIM|601266
COL11A1	COL11A1	7.17259E-01	0	Extracellular matrix protein	BrainSpLMD|1301;Eurexp|euxassay_004200|axial skeleton, clavicle, cranium, femur, fibula, footplate, handplate, humerus, hyoid bone, mandible, nasal septum, otic capsule, palatal shelf, pelvic girdle, radius, rib, sternum, tibia, turbinate bones, ulna;BrainSpMouseDev|12597	OMIM|120280;HPO|1301|Abnormal diaphysis morphology, Abnormal form of the vertebral bodies, Abnormality of the dentition, Abnormality of the metaphysis, Abnormality of the pinna, Abnormality of the vitreous humor, Absent frontal sinuses, Amblyopia, Anterior rib cupping, Anteverted nares, Arachnodactyly, Arthralgia, Arthropathy, Astigmatism, Autosomal dominant inheritance, Autosomal recessive inheritance, Bell-shaped thorax, Bifid uvula, Brachycephaly, Brachydactyly, Broad ischia, Broad long bones, Broad ribs, Calcification of falx cerebri, Camptodactyly, Cataract, Cerebral calcification, Cleft palate, Clinodactyly of the 5th finger, Congenital cataract, Corneal opacity, Coxa valga, Depressed nasal bridge, Downslanted palpebral fissures, Dumbbell-shaped long bone, Ectopia lentis, Epicanthus, Epiphyseal dysplasia, Esotropia, Femoral bowing, Fibular hypoplasia, Flat face, Frontal bossing, Genu valgum, Glaucoma, Glossoptosis, Hearing abnormality, Hydrops fetalis, Hypertelorism, Hypohidrosis, Hypoplasia of the maxilla, Hypoplasia of the zygomatic bone, Hypoplastic fingernail, Hypoplastic frontal sinuses, Hypoplastic ilia, Hypoplastic ischia, Hypoplastic scapulae, Hypoplastic toenails, Hypotrichosis, Irregular distal femoral epiphysis, Irregular proximal tibial epiphyses, Irregular vertebral endplates, Joint contracture of the hand, Joint hyperflexibility, Joint hypermobility, Lens luxation, Long clavicles, Long fingers, Long philtrum, Low-set ears, Macrodontia of permanent maxillary central incisor, Malar flattening, Megalocornea, Meningeal calcification, Micrognathia, Micromelia, Midface retrusion, Myopia, Narrow chest, Narrow greater sacrosciatic notches, Narrow mouth, Omphalocele, Osteoarthritis, Patent foramen ovale, Pierre-Robin sequence, Platyspondyly, Posterior rib cupping, Posterior vertebral hypoplasia, Premature birth, Proptosis, Protuberant abdomen, Radial bowing, Respiratory insufficiency, Retinal detachment, Retinopathy, Rhizomelia, Round face, Sensorineural hearing impairment, Severe Myopia, Short femur, Short foot, Short long bone, Short neck, Short nose, Short palm, Short ribs, Short stature, Small distal femoral epiphysis, Small hand, Small proximal tibial epiphyses, Spondyloepiphyseal dysplasia, Stillbirth, Thick lower lip vermilion, Thick upper lip vermilion, Thickened calvaria, Thin clavicles, Thin ribs, Thoracic hypoplasia, Ulnar bowing, Upper airway obstruction, Visual impairment, Vitreoretinal degeneration, Wide anterior fontanel, Wide nasal bridge, Wide tufts of distal phalanges, Widely patent coronal suture, Widely patent sagittal suture
RRAGD	RRAGD	7.16500E-01	4.57E-12	G protein	BrainSpLMD|58528	OMIM|608268
PIK3C2A	PIK3C2A	7.15448E-01	5.55E-16	Lipid Kinase	BrainSpLMD|5286	OMIM|603601
ETV3	ETV3	7.14504E-01	0.000577615	Transcription factor	BrainSpLMD|2117;BrainSpMouseDev|26794	OMIM|164873
EXOSC9	EXOSC9	7.13828E-01	0	Ribonuclease	BrainSpLMD|5393	OMIM|606180
OXCT1	OXCT1	7.13449E-01	1.75E-08	Enzyme: CoA transferase	BrainSpLMD|5019	OMIM|601424;HPO|5019|Autosomal recessive inheritance, Episodic ketoacidosis, Ketonuria, Tachypnea, Vomiting
FNDC3B	FNDC3B	7.12036E-01	1.11E-16	Integral membrane protein	BrainSpLMD|64778	OMIM|611909
SFT2D2	SFT2D2	7.11270E-01	6.05E-12	Unclassified	BrainSpLMD|375035	
USP1	USP1	7.11224E-01	0	Ubiquitin proteasome system protein	BrainSpLMD|7398	OMIM|603478
CCDC47	CCDC47	7.09538E-01	0	Unclassified	BrainSpLMD|57003;Eurexp|euxassay_000833|submandibular gland primordium	
GPR180	GPR180	7.08540E-01	1.64E-14	G protein coupled receptor	BrainSpLMD|160897	OMIM|607787
RBM15	RBM15	7.07993E-01	0	RNA binding protein	BrainSpLMD|64783	OMIM|606077;COSMIC||acute megakaryocytic leukaemia
SNRPB	SNRPB	7.07825E-01	0	RNA binding protein	BrainSpLMD|6628	OMIM|182282;HPO|6628|11 pairs of ribs, Abnormality of the dentition, Anomalous rib insertion to vertebrae, Anomalous tracheal cartilage, Atresia of the external auditory canal, Atrial septal defect, Autosomal dominant inheritance, Autosomal recessive inheritance, Bell-shaped thorax, Calcaneal epiphyseal stippling, Cleft palate, Cleft soft palate, Clinodactyly of the 5th finger, Conductive hearing impairment, Congenital hip dislocation, Death in infancy, Ectopic kidney, Elbow flexion contracture, Epicanthus, Feeding difficulties, Gastroesophageal reflux, Glossoptosis, High palate, Horseshoe kidney, Intellectual disability, Intrauterine growth retardation, Kyphosis, Long philtrum, Low-set ears, Malar flattening, Microcephaly, Micrognathia, Nasal speech, Neonatal respiratory distress, Patent ductus arteriosus, Polyhydramnios, Porencephalic cyst, Posterior rib gap, Posteriorly rotated ears, Postnatal growth retardation, Renal cyst, Scoliosis, Short hard palate, Short humerus, Short stature, Thoracic hypoplasia, Tracheomalacia, Ventricular septal defect, Webbed neck
CH17.449C21.1	CH17.449C21.1	7.07793E-01	0			
ADAMTS6	ADAMTS6	7.07082E-01	1.11E-16	Metallo protease	BrainSpLMD|11174	OMIM|605008
HMGB3	HMGB3	7.06757E-01	0	DNA binding protein	BrainSpLMD|3149;BrainSpMouseDev|15129	OMIM|300193;HPO|3149|Abnormality of the pinna, Anteverted ears, Coloboma, Esotropia, Global developmental delay, Intellectual disability, Microcephaly, Microcornea, Microphthalmia, Pendular nystagmus, Ptosis, Short stature, X-linked inheritance
ANO5	ANO5	7.06519E-01	2.11E-12	Integral membrane protein	BrainSpLMD|203859	OMIM|608662;HPO|203859|Adult onset, Autosomal dominant inheritance, Autosomal recessive inheritance, Bowing of the long bones, Broad jaw, Calf muscle hypertrophy, Diaphyseal cortical sclerosis, Difficulty climbing stairs, Difficulty running, Distal muscle weakness, EMG: myopathic abnormalities, Elevated serum creatine phosphokinase, Facial palsy, Increased susceptibility to fractures, Mandibular osteomyelitis, Muscular dystrophy, Myalgia, Osteopenia, Pelvic girdle muscle weakness, Progressive, Proximal muscle weakness, Quadriceps muscle atrophy, Shoulder girdle muscle weakness, Thickened cortex of long bones, Variable expressivity
HNRNPA3P6	HNRNPA3P6	7.06500E-01	4.26E-14			
NPAT	NPAT	7.06256E-01	1.03E-11	Cell cycle control protein	BrainSpLMD|4863	OMIM|601448
REPS1	REPS1	7.05405E-01	6.65E-10	Calcium binding protein	BrainSpLMD|85021;Eurexp|euxassay_000289|cranium, dorsal root ganglion, lung, mantle layer, otic capsule, thymus primordium, ventral grey horn	OMIM|614825
COA1	COA1	7.05382E-01	4.77E-15	Unclassified	BrainSpLMD|55744	OMIM|614769
NFYC	NFYC	7.04563E-01	2.07E-13	Transcription factor	BrainSpLMD|4802;BrainSpMouseDev|17813	OMIM|605344
NACC2	NACC2	7.03892E-01	3.01E-14	Unclassified	BrainSpLMD|138151;Eurexp|euxassay_003015|basal plate, calyces, incisor, limb, marginal layer, molar, submandibular gland primordium, tail	OMIM|615786
CSMD2	CSMD2	7.03778E-01	0	Unclassified	BrainSpLMD|114784;Eurexp|euxassay_013347|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, spinal cord, trigeminal V, vagus X	OMIM|608398
LIN9	LIN9	7.03336E-01	0	Transcription regulatory protein	BrainSpLMD|286826;Eurexp|euxassay_006443|ventricular layer	OMIM|609375
SCMH1	SCMH1	7.03040E-01	4.05E-10	Transcription regulatory protein;Transcription factor	BrainSpLMD|22955	OMIM|616396
LDLRAD3	LDLRAD3	7.02973E-01	4.10E-12	Unclassified	BrainSpLMD|143458;Eurexp|euxassay_011393|dorsal root ganglion, facial VII, glossopharyngeal IX, pancreas, stomach, trigeminal V, vagus X, vestibulocochlear VIII	
PARP4	PARP4	7.02864E-01	1.31E-11	Enzyme: Ribosyltransferase	BrainSpLMD|143	OMIM|607519
SLC16A1	SLC16A1	7.02591E-01	0	Membrane transport protein	BrainSpLMD|6566;Eurexp|euxassay_003351|Meckel's cartilage, axial muscle, capsule, clavicle, epidermis, foregut-midgut junction, glomeruli, hindgut, incisor, left lung, lobe, loop, marginal layer, meninges, midgut, molar, nasal septum, olfactory, pancreas, rectum, right lung, submandibular gland primordium, testis, thymus primordium, ventral grey horn, ventricular layer, vibrissa	OMIM|600682;HPO|6566|Autosomal dominant inheritance, Autosomal recessive inheritance, Elevated serum creatine phosphokinase, Exercise-induced muscle cramps, Exercise-induced muscle fatigue, Exercise-induced muscle stiffness, Feeding difficulties, Global developmental delay, Heterogeneous, Hyperinsulinemic hypoglycemia, Hypoglycemic coma, Hypoglycemic seizures, Intellectual disability, Ketoacidosis, Ketotic hypoglycemia, Pancreatic islet-cell hyperplasia
TMBIM6	TMBIM6	7.01816E-01	0	Integral membrane protein	BrainSpLMD|7009	OMIM|600748
PMM1	PMM1	7.01010E-01	4.39E-05	Enzyme: Mutase	BrainSpLMD|5372;Eurexp|euxassay_011907|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, vagus X	OMIM|601786
AC004447.2	AC004447.2	7.00911E-01	2.12E-09			
TMX1	TMX1	6.99297E-01	0	Enzyme: Oxidoreductase	BrainSpLMD|81542	OMIM|610527
MOV10	MOV10	6.99216E-01	0	Unclassified	BrainSpLMD|4343;Eurexp|euxassay_012341|anterior, midgut, olfactory, otic capsule, pituitary, stomach, turbinate bones	OMIM|610742
ZNF496	ZNF496	6.98945E-01	8.17E-08	Transcription regulatory protein	BrainSpLMD|84838	OMIM|613911
GSKIP	GSKIP	6.98619E-01	5.41E-11	Unclassified	BrainSpLMD|51527	OMIM|616605
EIF5B	EIF5B	6.96576E-01	3.06E-07	Translation regulatory protein	BrainSpLMD|9669	OMIM|606086
TCTN2	TCTN2	6.96256E-01	1.11E-16	Unclassified	BrainSpLMD|79867;Eurexp|euxassay_000837|4th ventricle, choroid plexus, lateral recess, turbinate bones, ventricular layer	OMIM|613846;HPO|79867|Abdominal distention, Absent speech, Anophthalmia, Aplasia/Hypoplasia of the iris, Apnea, Ataxia, Autosomal recessive inheritance, Biparietal narrowing, Broad forehead, Cataract, Cerebellar hypoplasia, Cerebellar vermis hypoplasia, Chorioretinal abnormality, Cleft palate, Cleft upper lip, Congenital hepatic fibrosis, Cryptorchidism, Depressed nasal ridge, Dysmetria, Encephalocele, Episodic tachypnea, Feeding difficulties in infancy, Full cheeks, Gait disturbance, Generalized hypotonia, Global developmental delay, Hyperechogenic kidneys, Hypermetropia, Hyperreflexia, Hypertelorism, Infantile onset, Intellectual disability, Lobar holoprosencephaly, Long face, Low-set ears, Low-set, posteriorly rotated ears, Microcephaly, Microcornea, Micrognathia, Microphthalmia, Multicystic kidney dysplasia, Muscular hypotonia, Nystagmus, Oculomotor apraxia, Oligohydramnios, Optic atrophy, Pachygyria, Polydactyly, Polymicrogyria, Postaxial foot polydactyly, Postaxial hand polydactyly, Sclerocornea, Short neck, Short nose, Sloping forehead, Spasticity, Talipes, Talipes equinovarus
B3GAT2	B3GAT2	6.96035E-01	0	Enzyme: Transferase;Integral membrane protein	BrainSpLMD|135152;BrainSpMouseDev|93607	OMIM|607497
FKBP2	FKBP2	6.95827E-01	5.46E-08	Enzyme: Isomerase	BrainSpLMD|2286	OMIM|186946
TULP3	TULP3	6.95442E-01	0	Transcription regulatory protein	BrainSpLMD|7289	OMIM|604730
TFCP2	TFCP2	6.94686E-01	3.83E-06	Transcription factor	BrainSpLMD|7024;BrainSpMouseDev|21183	OMIM|189889
DMPK	DMPK	6.94191E-01	5.47E-14	Serine/threonine kinase	BrainSpLMD|1760	SFARI||Autism, No category;OMIM|605377;HPO|1760|Abnormal hair quantity, Abnormality of cardiovascular system morphology, Abnormality of the endocrine system, Autosomal dominant inheritance, Cataract, Cerebral atrophy, Cholelithiasis, Decreased fetal movement, Dysphagia, EMG abnormality, Excessive daytime sleepiness, Facial diplegia, Facial palsy, Feeding difficulties in infancy, First degree atrioventricular block, Frontal balding, Generalized hypotonia, Hypertonia, Hypogonadism, Intellectual disability, progressive, Intellectual disability, severe, Mask-like facies, Muscle weakness, Muscular hypotonia, Myotonia, Obsessive-compulsive trait, Polyhydramnios, Respiratory distress, Skeletal muscle atrophy, Testicular atrophy
PTPN14	PTPN14	6.94186E-01	2.54E-10	Tyrosine phosphatase	BrainSpLMD|5784;Eurexp|euxassay_009623|axial skeleton, metanephros, nasal septum, oesophagus, submandibular gland primordium, vibrissa	OMIM|603155;HPO|5784|Autosomal recessive inheritance, Choanal atresia, High palate, Lymphedema, Pericardial effusion
TPI1	TPI1	6.93554E-01	0	Enzyme: Isomerase	BrainSpLMD|7167	OMIM|190450;HPO|7167|Abnormality of immune system physiology, Autosomal recessive inheritance, Central nervous system degeneration, Cholecystitis, Cholelithiasis, Chronic hemolytic anemia, Congestive heart failure, Diaphragmatic paralysis, Dystonia, Generalized hypotonia, Global developmental delay, Hemolytic anemia, Hyporeflexia, Jaundice, Kyphosis, Muscular hypotonia, Myopathy, Normochromic anemia, Normocytic anemia, Peripheral neuropathy, Progressive muscle weakness, Respiratory insufficiency due to muscle weakness, Skeletal muscle atrophy, Spasticity, Splenomegaly, Tremor, Unsteady gait
TAPBP	TAPBP	6.93523E-01	1.05E-08	Chaperone	BrainSpLMD|6892;Eurexp|euxassay_009813|dorsal root ganglion, facial VII, glossopharyngeal IX, thymus primordium, trigeminal V, ventral grey horn	OMIM|601962;HPO|6892|Autosomal recessive inheritance, Bronchiectasis, Bronchiolitis, Chronic otitis media, Chronic sinusitis, Ectopia lentis, Emphysema, Nasal polyposis, Recurrent bronchitis, Skin ulcer
TEAD1	TEAD1	6.93053E-01	0	Transcription factor	BrainSpLMD|7003;BrainSpMouseDev|21437	OMIM|189967;HPO|7003|Astigmatism, Autosomal dominant inheritance, Myopia, Peripapillary chorioretinal atrophy, Slow progression
SNCAIP	SNCAIP	6.92328E-01	0	Unclassified	BrainSpLMD|9627	OMIM|603779;HPO|9627|Bradykinesia, Constipation, Dementia, Depressivity, Dysarthria, Dysphagia, Dystonia, Insidious onset, Lewy bodies, Mask-like facies, Neuronal loss in central nervous system, Parkinsonism, Personality changes, Postural instability, Progressive, Resting tremor, Rigidity, Short stepped shuffling gait, Sleep disturbance, Sporadic, Substantia nigra gliosis, Urinary urgency, Weak voice
RGS3	RGS3	6.89430E-01	3.09E-10	GTPase activating protein	BrainSpLMD|5998	OMIM|602189
PDLIM5	PDLIM5	6.89156E-01	1.95E-14	Adapter molecule	BrainSpLMD|10611;Eurexp|euxassay_011640|alar columns, axial skeleton, bladder, choroid plexus, clavicle, dorsal grey horn, floor plate, floorplate, mesenchyme, metanephros, midgut, oesophagus, stomach, submandibular gland primordium, trachea, urethra, ventral grey horn, ventricular layer	OMIM|605904
SPATA5	SPATA5	6.88786E-01	0	ATPase	BrainSpLMD|166378	OMIM|613940;HPO|166378|Absent speech, Autosomal recessive inheritance, EEG abnormality, Feeding difficulties, Global developmental delay, Intellectual disability, Intellectual disability, severe, Limb hypertonia, Microcephaly, Muscular hypotonia of the trunk, Seizures, Sensorineural hearing impairment, Spasticity
TMEM237	TMEM237	6.88336E-01	0	Unclassified	BrainSpLMD|65062	OMIM|614423;HPO|65062|Apnea, Ataxia, Autistic behavior, Autosomal recessive inheritance, Biparietal narrowing, Blindness, Cerebellar vermis hypoplasia, Chorioretinal coloboma, Coloboma, Dandy-Walker malformation, Deeply set eye, Downslanted palpebral fissures, Encephalocele, Epicanthus, Episodic tachypnea, Feeding difficulties, Feeding difficulties in infancy, Gait disturbance, Generalized hypotonia, Global developmental delay, Growth delay, High forehead, Highly arched eyebrow, Hydrocephalus, Hypertelorism, Hypertension, Intellectual disability, Intellectual disability, severe, Iris coloboma, Irritability, Long face, Low-set ears, Low-set, posteriorly rotated ears, Malar flattening, Microphthalmia, Molar tooth sign on MRI, Morning glory anomaly, Muscular hypotonia, Nephropathy, Nystagmus, Oculomotor apraxia, Open mouth, Postaxial polydactyly, Posteriorly rotated ears, Prominent nasal bridge, Ptosis, Renal cyst, Retinal dystrophy, Short philtrum, Strabismus, Tachypnea, Tented upper lip vermilion
TMEM106C	TMEM106C	6.88195E-01	0	Unclassified	BrainSpLMD|79022	
NUP43	NUP43	6.87730E-01	0	Transport/cargo protein	BrainSpLMD|348995;Eurexp|euxassay_007275|bladder, cortex, incisor, left lung, liver, mesenchyme, midgut, molar, olfactory, pectoral girdle and thoracic body wall, right lung, thymus primordium	OMIM|608141
G2E3	G2E3	6.86765E-01	1.11E-16	Enzyme: Ligase	BrainSpLMD|55632	OMIM|611299
SPG20	SPG20	6.86449E-01	4.13E-11			
AP000936.1	AP000936.1	6.86423E-01	3.16E-07			
NAA60	NAA60	6.86340E-01	2.93E-05	Unclassified	BrainSpLMD|79903	OMIM|614246
SLC44A2	SLC44A2	6.86199E-01	6.59E-07	Integral membrane protein	BrainSpLMD|57153	OMIM|606106
FAM118A	FAM118A	6.85169E-01	2.92E-07	Unclassified	BrainSpLMD|55007;Eurexp|euxassay_004603|marginal layer	
METTL15	METTL15	6.84938E-01	2.35E-08	Enzyme: Methyltransferase	BrainSpLMD|196074	
OTX1	OTX1	6.84784E-01	1.11E-16	Transcription factor	BrainSpLMD|5013;Eurexp|euxassay_004727|brain, conjunctival sac, dorsal root ganglion, epithelium, glossopharyngeal IX, incisor, naris, naso-lacrimal duct, neural retina, olfactory, oral epithelium, respiratory, spinal cord, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|18190	SFARI||Autism, 4 - Minimal evidence;OMIM|600036
