id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
LHX2	LHX2	1.35199E+00	3.33E-16	Transcription regulatory protein	BrainSpLMD|9355;BrainSpMouseDev|16641	OMIM|603759
PHACTR2	PHACTR2	1.33740E+00	6.11E-11	Enzyme regulator	BrainSpLMD|9749;Eurexp|euxassay_007706|alimentary system, cardiovascular system, cavities and their linings, choroid invagination, choroid plexus, gland, integumental system, limb, mesenchyme, renal/urinary system, reproductive system, respiratory system, roof plate, sensory organ, tail, ventricular layer, vertebral axis muscle system	OMIM|608724
IL33	IL33	1.33695E+00	1.89E-08	Unclassified	Eurexp|euxassay_011591|capsule, cortex, endolymphatic duct, lip, mesentery, midgut, olfactory, skeletal muscle, utricle	OMIM|608678
NPAS3	NPAS3	1.33010E+00	1.11E-15	Transcription factor	BrainSpLMD|64067;Eurexp|euxassay_009424|mantle layer, ventral grey horn, ventricular layer;BrainSpMouseDev|27131	OMIM|609430
NFE2L2	NFE2L2	1.32665E+00	0	Transcription factor	BrainSpLMD|4780;Eurexp|euxassay_018087|larynx, midgut, rectum, stomach, submandibular gland primordium, thyroid, trachea;BrainSpMouseDev|17791	OMIM|600492;COSMIC||NSCLC, HNSCC
FZD8	FZD8	1.32647E+00	2.29E-12	G protein coupled receptor	BrainSpLMD|8325;BrainSpMouseDev|14146	OMIM|606146
MGAT4C	MGAT4C	1.32286E+00	9.18E-05	Enzyme: Glucosaminyltransferase	BrainSpLMD|25834	OMIM|607385
GPR98	GPR98	1.31367E+00	0			
DIO2	DIO2	1.31205E+00	1.76E-11	Enzyme: Oxidoreductase	BrainSpLMD|1734	OMIM|601413
YBX3	YBX3	1.30956E+00	4.93E-05	DNA binding protein	BrainSpLMD|8531	OMIM|603437
GPR56	GPR56	1.29471E+00	4.32E-09			
FBXO32	FBXO32	1.28346E+00	1.82E-08	Ubiquitin proteasome system protein	BrainSpLMD|114907;Eurexp|euxassay_009279|atrium, cochlea, cochlear duct, intermediate grey horn, lip, mesenchyme, oesophagus, olfactory, sublingual gland primordium, ventricular layer, vomeronasal organ	OMIM|606604
LRIG1	LRIG1	1.28237E+00	3.74E-11	Cell surface receptor	BrainSpLMD|26018	OMIM|608868
GAREML	GAREML	1.27890E+00	2.68E-05			
PLCH1	PLCH1	1.26149E+00	2.68E-06	Unclassified	BrainSpMouseDev|92752	OMIM|612835
HMGN3	HMGN3	1.25267E+00	0	DNA binding protein	BrainSpLMD|9324;Eurexp|euxassay_010528|lens, olfactory;BrainSpMouseDev|60980	OMIM|604502
TSPAN6	TSPAN6	1.25256E+00	3.32E-06	Cell surface receptor	BrainSpLMD|7105;Eurexp|euxassay_004870|incisor, mandible, maxilla, molar	OMIM|300191
GALNT16	GALNT16	1.25089E+00	7.09E-08	Enzyme: Galactosyltransferase	Eurexp|euxassay_011719|floor plate, floorplate, mantle layer, mesenchyme, ventral grey horn, ventricular layer	OMIM|615132
NOTCH3	NOTCH3	1.24765E+00	0	Cell surface receptor	BrainSpLMD|4854;BrainSpMouseDev|17898	OMIM|600276;HPO|4854|Abnormal electroretinogram, Abnormal form of the vertebral bodies, Abnormality of the hair, Abnormality of the metaphysis, Abnormality of the middle ear ossicles, Abnormality of the musculature, Abnormality of the rib cage, Abnormality of the skin, Abnormality of the skull, Abnormality of the thorax, Abnormality of visual evoked potentials, Adult onset, Amaurosis fugax, Aphasia, Arachnoid cyst, Arnold-Chiari type I malformation, Atresia of the external auditory canal, Autosomal dominant inheritance, Biconcave vertebral bodies, Bone cyst, Cerebral cortical atrophy, Cerebral ischemia, Chondrocalcinosis, Coarse hair, Coma, Conductive hearing impairment, Confusion, Cranial nerve paralysis, Craniofacial hyperostosis, Cryptorchidism, Dementia, Dental crowding, Depressivity, Developmental regression, Dolichocephaly, Downslanted palpebral fissures, Dural ectasia, EEG abnormality, Elevated serum creatine phosphokinase, Fever, Gait disturbance, Generalized hypotonia, Gingival fibromatosis, Hemiplegia, High palate, High, narrow palate, Hypertelorism, Impaired pain sensation, Inguinal hernia, Joint hyperflexibility, Joint hypermobility, Kyphosis, Leukoencephalopathy, Long philtrum, Low posterior hairline, Low-set ears, Malar flattening, Memory impairment, Meningocele, Micrognathia, Migraine, Motor delay, Narrow face, Neoplasm of the lung, Neoplasm of the skin, Nonarteritic anterior ischemic optic neuropathy, Patent ductus arteriosus, Pectus excavatum, Platybasia, Posteriorly rotated ears, Prominent metopic ridge, Pseudobulbar paralysis, Ptosis, Recurrent subcortical infarcts, Retinal arteriolar tortuosity, Sclerosis of skull base, Scoliosis, Seizures, Sensory neuropathy, Short nasal bridge, Short neck, Short stature, Smooth philtrum, Spasticity, Stroke, Subcortical dementia, Subcutaneous nodule, Syringomyelia, Umbilical hernia, Urinary incontinence, Varicose veins, Vertebral fusion, Visual impairment, Wormian bones
MAST4	MAST4	1.24632E+00	2.38E-10	Unclassified	BrainSpLMD|375449;Eurexp|euxassay_011099|mantle layer, marginal layer, thymus primordium, ventral grey horn	
JAM3	JAM3	1.23991E+00	9.17E-07	Adhesion molecule	BrainSpLMD|83700;Eurexp|euxassay_000180|cerebral cortex, chondrocranium, diaphragm, head mesenchyme, limb, mantle layer, mesenchyme, tongue, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|58180	OMIM|606871;HPO|83700|Autosomal recessive inheritance, Cataract, Congenital onset, Global developmental delay, Hepatomegaly, Hyperreflexia, Postnatal microcephaly, Seizures, Spasticity, Ventriculomegaly
TRIM9	TRIM9	1.23668E+00	4.31E-13	Unclassified	BrainSpLMD|114088;Eurexp|euxassay_010509|mantle layer, molar, ventricular layer	OMIM|606555
LRRC17	LRRC17	1.23560E+00	5.26E-10	Unclassified	BrainSpLMD|10234	
INSIG1	INSIG1	1.23320E+00	5.63E-05	Integral membrane protein	BrainSpLMD|3638;Eurexp|euxassay_011040|cervical, cervico-thoracic, glossopharyngeal IX, hindgut, incisor, lobe, mandible, maxilla, mesenchyme, midgut, neural retina, rectum, stomach, thoracic, trigeminal V, vagus X, ventricular layer, vibrissa	OMIM|602055
ZDHHC13	ZDHHC13	1.23103E+00	2.93E-05	Unclassified	BrainSpLMD|54503;Eurexp|euxassay_013713|cortex, epithelium, molar, olfactory, vibrissa, vomeronasal organ	OMIM|612815
ETV5	ETV5	1.22943E+00	0	Transcription regulatory protein	BrainSpLMD|2119;Eurexp|euxassay_000518|calyces, cranium, incisor, lung, otic capsule, submandibular gland primordium, testis, turbinate bones, ventricular layer;BrainSpMouseDev|68321	OMIM|601600;COSMIC||prostate
PDGFD	PDGFD	1.22474E+00	0.000134108	Growth factor	BrainSpLMD|80310;BrainSpMouseDev|47626	OMIM|609673
CASP3	CASP3	1.22086E+00	4.43E-08	Cysteine protease	BrainSpLMD|836;Eurexp|euxassay_018739|mantle layer, olfactory, vomeronasal organ;BrainSpMouseDev|12152	OMIM|600636
OAT	OAT	1.21529E+00	1.06E-05	Enzyme: Aminotransferase	BrainSpLMD|4942	OMIM|613349;HPO|4942|Abnormality of metabolism/homeostasis, Autosomal recessive inheritance, Blindness, Chorioretinal atrophy, EMG abnormality, Myopia, Nyctalopia, Posterior subcapsular cataract, Proximal muscle weakness
AP001172.2	AP001172.2	1.20683E+00	1.43E-05			
HEG1	HEG1	1.20601E+00	7.01E-08	Calcium binding protein	BrainSpLMD|57493;Eurexp|euxassay_005510|ventricular layer	OMIM|614182
COL11A1	COL11A1	1.20442E+00	0	Extracellular matrix protein	BrainSpLMD|1301;Eurexp|euxassay_004200|axial skeleton, clavicle, cranium, femur, fibula, footplate, handplate, humerus, hyoid bone, mandible, nasal septum, otic capsule, palatal shelf, pelvic girdle, radius, rib, sternum, tibia, turbinate bones, ulna;BrainSpMouseDev|12597	OMIM|120280;HPO|1301|Abnormal diaphysis morphology, Abnormal form of the vertebral bodies, Abnormality of the dentition, Abnormality of the metaphysis, Abnormality of the pinna, Abnormality of the vitreous humor, Absent frontal sinuses, Amblyopia, Anterior rib cupping, Anteverted nares, Arachnodactyly, Arthralgia, Arthropathy, Astigmatism, Autosomal dominant inheritance, Autosomal recessive inheritance, Bell-shaped thorax, Bifid uvula, Brachycephaly, Brachydactyly, Broad ischia, Broad long bones, Broad ribs, Calcification of falx cerebri, Camptodactyly, Cataract, Cerebral calcification, Cleft palate, Clinodactyly of the 5th finger, Congenital cataract, Corneal opacity, Coxa valga, Depressed nasal bridge, Downslanted palpebral fissures, Dumbbell-shaped long bone, Ectopia lentis, Epicanthus, Epiphyseal dysplasia, Esotropia, Femoral bowing, Fibular hypoplasia, Flat face, Frontal bossing, Genu valgum, Glaucoma, Glossoptosis, Hearing abnormality, Hydrops fetalis, Hypertelorism, Hypohidrosis, Hypoplasia of the maxilla, Hypoplasia of the zygomatic bone, Hypoplastic fingernail, Hypoplastic frontal sinuses, Hypoplastic ilia, Hypoplastic ischia, Hypoplastic scapulae, Hypoplastic toenails, Hypotrichosis, Irregular distal femoral epiphysis, Irregular proximal tibial epiphyses, Irregular vertebral endplates, Joint contracture of the hand, Joint hyperflexibility, Joint hypermobility, Lens luxation, Long clavicles, Long fingers, Long philtrum, Low-set ears, Macrodontia of permanent maxillary central incisor, Malar flattening, Megalocornea, Meningeal calcification, Micrognathia, Micromelia, Midface retrusion, Myopia, Narrow chest, Narrow greater sacrosciatic notches, Narrow mouth, Omphalocele, Osteoarthritis, Patent foramen ovale, Pierre-Robin sequence, Platyspondyly, Posterior rib cupping, Posterior vertebral hypoplasia, Premature birth, Proptosis, Protuberant abdomen, Radial bowing, Respiratory insufficiency, Retinal detachment, Retinopathy, Rhizomelia, Round face, Sensorineural hearing impairment, Severe Myopia, Short femur, Short foot, Short long bone, Short neck, Short nose, Short palm, Short ribs, Short stature, Small distal femoral epiphysis, Small hand, Small proximal tibial epiphyses, Spondyloepiphyseal dysplasia, Stillbirth, Thick lower lip vermilion, Thick upper lip vermilion, Thickened calvaria, Thin clavicles, Thin ribs, Thoracic hypoplasia, Ulnar bowing, Upper airway obstruction, Visual impairment, Vitreoretinal degeneration, Wide anterior fontanel, Wide nasal bridge, Wide tufts of distal phalanges, Widely patent coronal suture, Widely patent sagittal suture
PLCE1	PLCE1	1.20324E+00	1.98E-13	Guanine nucleotide exchange factor	BrainSpLMD|51196;Eurexp|euxassay_014545|floor plate, floorplate	OMIM|608414;HPO|51196|Autosomal recessive inheritance, Childhood onset, Diffuse mesangial sclerosis, Edema, Focal segmental glomerulosclerosis, Hypoalbuminemia, Nephrotic syndrome, Progressive, Proteinuria, Stage 5 chronic kidney disease
NBPF10	NBPF10	1.20258E+00	4.59E-14			OMIM|614000
SLC1A2	SLC1A2	1.20024E+00	8.42E-09	Membrane transport protein	BrainSpLMD|6506;Eurexp|euxassay_009471|brain, spinal cord;BrainSpMouseDev|20273	SFARI||Autism, No category;OMIM|600300;HPO|6506|Autosomal dominant inheritance, Cerebral atrophy, Epileptic encephalopathy, Flexion contracture, Generalized hypotonia, Global developmental delay, Hypoplasia of the corpus callosum, Intellectual disability, profound, Kyphoscoliosis, Neonatal onset, Seizures
NAPEPLD	NAPEPLD	1.19496E+00	0.002321108	Enzyme: Phospholipase	BrainSpLMD|222236	OMIM|612334
CYR61	CYR61	1.18395E+00	5.78E-09	Extracellular matrix protein	BrainSpLMD|3491;BrainSpMouseDev|15780	OMIM|602369
SGSM2	SGSM2	1.18127E+00	4.36E-05	Unclassified	BrainSpLMD|9905	OMIM|611418
ALDH6A1	ALDH6A1	1.17823E+00	1.50E-10	Enzyme: Dehydrogenase	BrainSpLMD|4329;Eurexp|euxassay_018815|choroid invagination, naris, nasal septum, otic capsule, turbinate bones, ventricular layer	OMIM|603178;HPO|4329|Abnormal facial shape, Autosomal recessive inheritance, Bulbous nose, Cataract, Delayed myelination, Depressed nasal bridge, Downslanted palpebral fissures, Dystonia, Epicanthus, Feeding difficulties, Frontal bossing, Generalized hypotonia, Global developmental delay, High forehead, High palate, Hypertelorism, Hypoplasia of the corpus callosum, Long philtrum, Metabolic acidosis, Microcephaly, Microphthalmia, Muscular hypotonia, Phenotypic variability, Short nose, Tented upper lip vermilion
TLN2	TLN2	1.17791E+00	1.85E-09	Cytoskeletal associated protein	BrainSpLMD|83660	OMIM|607349
IDI1	IDI1	1.16341E+00	9.55E-10	Enzyme: Isomerase	BrainSpLMD|3422;Eurexp|euxassay_011601|adrenal gland, cervical, cervico-thoracic, clavicle, cortex, dorsal root ganglion, glossopharyngeal IX, hindgut, incisor, lobe, mandible, mantle layer, maxilla, midgut, molar, neural retina, olfactory, orbito-sphenoid, pancreas, rectum, submandibular gland primordium, testis, thoracic, thymus primordium, trigeminal V, ventral grey horn, ventricular layer, vibrissa, vomeronasal organ	OMIM|604055
CASC10	CASC10	1.16323E+00	7.23E-06	Unclassified		
TTYH1	TTYH1	1.16188E+00	0	Ion channel	BrainSpLMD|57348;Eurexp|euxassay_018316|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, pancreas, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII;BrainSpMouseDev|37048	OMIM|605784
RFX4	RFX4	1.15756E+00	1.42E-11	DNA binding protein	BrainSpLMD|5992;Eurexp|euxassay_005798|ventricular layer;BrainSpMouseDev|46978	OMIM|603958
ANKRD20A2	ANKRD20A2	1.15700E+00	1.20E-10	Unclassified		
TCF7L2	TCF7L2	1.15194E+00	1.69E-06	Transcription factor	BrainSpLMD|6934;Eurexp|euxassay_019472|lip, mantle layer, mesenchyme, midgut, pancreas, phalanx, skeletal muscle, sternum, stomach, trachea, ventricular layer, vertebral axis muscle system, vibrissa;BrainSpMouseDev|21177	SFARI||Autism, 3 - Suggestive evidence;OMIM|602228;COSMIC||colorectal
SOX2	SOX2	1.14942E+00	0	Transcription factor	Eurexp|euxassay_019525|bladder, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, incisor, lung, mantle layer, medulla, midgut, neural retina, oesophagus, olfactory, oral epithelium, pituitary, saccule, stomach, testis, trachea, trigeminal V, urethra, ventral grey horn, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|20436	OMIM|184429;COSMIC||NSCLC, oesophageal squamous carcinoma, Microphthalmia and oesophageal atresia syndrome;HPO|6657|Agenesis of corpus callosum, Anophthalmia, Anterior pituitary hypoplasia, Autosomal dominant inheritance, Butterfly vertebrae, Cleft palate, Coloboma, Cryptorchidism, Esophageal atresia, Frontal bossing, Generalized hypotonia, Global developmental delay, Hearing impairment, Hemiplegia/hemiparesis, Hemivertebrae, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hypospadias, Hypothalamic hamartoma, Microcephaly, Micropenis, Microphthalmia, Missing ribs, Nystagmus, Optic nerve hypoplasia, Patent ductus arteriosus, Postnatal growth retardation, Rib fusion, Seizures, Sensorineural hearing impairment, Septo-optic dysplasia, Short stature, Spastic diplegia, Spastic tetraplegia, Specific learning disability, Strabismus, Supernumerary ribs, Tracheoesophageal fistula, Ventricular septal defect, Vertebral fusion, Vertebral hypoplasia, Visual impairment, Visual loss
AKAP12	AKAP12	1.14431E+00	2.22E-16	Anchor protein	BrainSpLMD|9590	OMIM|604698
RAB3GAP2	RAB3GAP2	1.14321E+00	3.57E-09	GTPase activating protein	BrainSpLMD|25782	OMIM|609275;HPO|25782|Abnormal dermatoglyphics, Abnormal toenail morphology, Abnormality of retinal pigmentation, Abnormality of the distal phalanx of finger, Abnormality of visual evoked potentials, Anteverted nares, Aplasia/Hypoplasia of the corpus callosum, Asymmetry of the ears, Autosomal recessive inheritance, Brachycephaly, Broad fingertip, Broad nasal tip, Cardiomyopathy, Cataract, Cerebral cortical atrophy, Clitoral hypoplasia, Congenital cataract, Congestive heart failure, Cortical visual impairment, Cryptorchidism, Delayed puberty, Depressed nasal bridge, Downslanted palpebral fissures, Epicanthus, Everted lower lip vermilion, Feeding difficulties in infancy, Flexion contracture, Furrowed tongue, Generalized hirsutism, Global brain atrophy, Global developmental delay, High palate, Hyperlordosis, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hypoplasia of the maxilla, Hypoplastic labia majora, Hypoplastic labia minora, Hypotelorism, Intellectual disability, Intellectual disability, progressive, Intellectual disability, severe, Intrauterine growth retardation, Joint stiffness, Kyphosis, Lissencephaly, Low anterior hairline, Low posterior hairline, Low-set, posteriorly rotated ears, Lumbar hyperlordosis, Macrotia, Malar flattening, Metatarsus adductus, Microcephaly, Microcornea, Micrognathia, Micropenis, Microphthalmia, Midface retrusion, Misalignment of teeth, Muscular hypotonia, Muscular hypotonia of the trunk, Optic atrophy, Overlapping toe, Pachygyria, Pectus carinatum, Pectus excavatum, Polymicrogyria, Posteriorly rotated ears, Postnatal growth retardation, Postnatal microcephaly, Prematurely aged appearance, Prominent antitragus, Prominent nasal bridge, Prominent nipples, Recurrent respiratory infections, Scoliosis, Scrotal hypoplasia, Severe global developmental delay, Short metacarpal, Short nose, Short palm, Short phalanx of finger, Short philtrum, Short stature, Short toe, Slender ulna, Spasticity, Talipes equinovarus, Talipes valgus, Tracheomalacia, Ulnar deviation of finger, Undetectable visual evoked potentials, Wide nasal bridge
TBC1D1	TBC1D1	1.13814E+00	0.000934962	Unclassified	BrainSpLMD|23216	OMIM|609850
TGIF1	TGIF1	1.13771E+00	0.00156862	Transcription factor	BrainSpLMD|7050;Eurexp|euxassay_007804|cortex, fundus region, hindgut, lung, midgut, oesophagus, rectum, testis, urethra, ventricular layer, vibrissa;BrainSpMouseDev|21574	OMIM|602630;HPO|7050|Absent nasal septal cartilage, Autosomal dominant inheritance, Depressed nasal bridge, Depressed nasal tip, Hypotelorism, Median cleft lip, Median cleft lip and palate, Ptosis, Semilobar holoprosencephaly
SCD	SCD	1.13228E+00	5.50E-13	Enzyme: Oxidoreductase	BrainSpLMD|6319;Eurexp|euxassay_012236|adrenal gland, axial skeleton, basal columns, cervico-thoracic, clavicle, dorsal root ganglion, ductus deferens, embryo, facial VII, glossopharyngeal IX, hindgut, incisor, larynx, lens, lobe, lung, mandible, mantle layer, marginal layer, maxilla, mesenchyme, metanephros, midgut, molar, neural retina, nucleus pulposus, orbito-sphenoid, otic capsule, pancreas, petrous part, pharyngo-tympanic tube, pituitary, rectum, rib, skeletal muscle, stomach, submandibular gland primordium, thoracic, thymus primordium, trachea, trigeminal V, turbinate, urethra, vagus X, vault of skull, ventral grey horn, ventricular layer, vestibulocochlear VIII, vibrissa	OMIM|604031
JAM2	JAM2	1.13123E+00	8.82E-08	Adhesion molecule	BrainSpLMD|58494	OMIM|606870
CNN3	CNN3	1.13007E+00	0	Cytoskeletal associated protein	BrainSpLMD|1266;Eurexp|euxassay_009765|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, mesenchyme, nervous system, renal/urinary system, reproductive system, respiratory system, sensory organ, tail, vertebral axis muscle system	OMIM|602374
FAM19A5	FAM19A5	1.12829E+00	2.22E-08	Chemokine	BrainSpLMD|25817;Eurexp|euxassay_011592|brain, dorsal root ganglion, facial VII, glossopharyngeal IX, marginal layer, spinal cord, trigeminal V, vagus X	OMIM|617499
IFI6	IFI6	1.12697E+00	8.60E-06	Unclassified	BrainSpLMD|2537	OMIM|147572
FKBP9	FKBP9	1.12358E+00	9.12E-10	Chaperone	BrainSpLMD|11328;Eurexp|euxassay_007465|axial skeleton, bladder, clavicle, cricoid, exoccipital bone, femur, fibula, humerus, incisor, mandible, maxilla, mesenchyme, metatarsus, nasal septum, nucleus pulposus, orbito-sphenoid, otic capsule, phalanx, radius, rib, sternum, temporal bone, thyroid, tibia, turbinate, ulna, vault of skull	OMIM|616257;COSMIC||glioma
ITGAV	ITGAV	1.11277E+00	0.00426769	Cell surface receptor	BrainSpLMD|3685;Eurexp|euxassay_009584|brain, calyces, incisor, mandible, maxilla, mesenchyme, midgut, molar, spinal cord, stomach, submandibular gland primordium, ventricular layer;BrainSpMouseDev|16183	OMIM|193210;COSMIC||large intestine carcinoma
SOAT1	SOAT1	1.11266E+00	1.89E-11	Enzyme: Acyltransferase	BrainSpLMD|6646;Eurexp|euxassay_004596|adrenal gland, calyces, loop, midgut, stomach, turbinate bones	OMIM|102642
ITM2C	ITM2C	1.11124E+00	0.007557685	Integral membrane protein	BrainSpLMD|81618	OMIM|609554
CALD1	CALD1	1.11063E+00	1.71E-05	Cytoskeletal associated protein	BrainSpLMD|800	OMIM|114213
RGL1	RGL1	1.10953E+00	0.004131249	Guanine nucleotide exchange factor	BrainSpLMD|23179	OMIM|605667
CDON	CDON	1.10681E+00	6.90E-09	Cell surface receptor	BrainSpLMD|50937;BrainSpMouseDev|37081	OMIM|608707;HPO|50937|Agenesis of corpus callosum, Autosomal dominant inheritance, Cleft lip, Cleft palate, Delayed puberty, Ectopic posterior pituitary, Failure to thrive, Global developmental delay, Holoprosencephaly, Hypoglycemia, Hypoplasia of penis, Hypotelorism, Hypothyroidism, Microcephaly, Polysplenia, Proptosis, Short stature, Sporadic, Synophrys, Thick eyebrow, Variable expressivity
RAI14	RAI14	1.10591E+00	5.61E-05	Unclassified	BrainSpLMD|26064;Eurexp|euxassay_015953|axial muscle, clavicle, floor plate, floorplate, incisor, lung, mandible, maxilla, metanephros, orbito-sphenoid, palatal shelf, penis, physiological umbilical hernia, rib, roof plate, turbinate, ventricular layer	OMIM|606586
ZFHX4	ZFHX4	1.10490E+00	0	Transcription factor	BrainSpLMD|79776;Eurexp|euxassay_005820|epidermis, mantle layer, nasal septum, urethra;BrainSpMouseDev|56662	OMIM|606940;HPO|79776|Autosomal dominant inheritance, Congenital ptosis
NTRK3	NTRK3	1.09704E+00	0.000129957	Receptor tyrosine kinase	BrainSpLMD|4916;Eurexp|euxassay_017897|corpus striatum, dorsal root ganglion, mantle layer, marginal layer, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|17980	SFARI||Autism, 4 - Minimal evidence;OMIM|191316;COSMIC||congenital fibrosarcoma, secretory breast
AASS	AASS	1.09407E+00	0	Enzyme: Oxidoreductase;Enzyme: Synthase	BrainSpLMD|10157	OMIM|605113;HPO|10157|Abnormality of the genitourinary system, Anemia, Autosomal recessive inheritance, Cognitive impairment, Delayed speech and language development, EEG abnormality, Ectopia lentis, Histidinuria, Hyperactivity, Hyperlysinemia, Hyperlysinuria, Infantile onset, Intellectual disability, Intellectual disability, mild, Muscular hypotonia, Phenotypic variability, Seizures, Short attention span, Short stature, Spastic diplegia
NRBP2	NRBP2	1.09082E+00	0.001720973	Unclassified	BrainSpLMD|340371	OMIM|615563
MYO6	MYO6	1.08905E+00	1.80E-05	Motor protein	BrainSpLMD|4646	OMIM|600970;HPO|4646|Autosomal dominant inheritance, Autosomal recessive inheritance, Bilateral sensorineural hearing impairment, Progressive sensorineural hearing impairment
RP1.104O17.1	RP1.104O17.1	1.08572E+00	3.03E-05			
LRIG3	LRIG3	1.08462E+00	1.34E-08	Unclassified	BrainSpLMD|121227	OMIM|608870;COSMIC||NSCLC
ZIC2	ZIC2	1.08118E+00	3.61E-11	Transcription regulatory protein	BrainSpLMD|7546;BrainSpMouseDev|22529	OMIM|603073;HPO|7546|Abnormal facial shape, Autosomal dominant inheritance, Global developmental delay, Holoprosencephaly, Hydrocephalus, Intellectual disability, Microcephaly, Synophrys, Trigonocephaly
LSS	LSS	1.08090E+00	5.85E-05	Enzyme: Mutase	BrainSpLMD|4047;Eurexp|euxassay_017872|cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, incisor, lobe, mandible, mantle layer, molar, neural retina, thoracic, thymus primordium, trigeminal V, ventricular layer, vibrissa	OMIM|600909;HPO|4047|Autosomal recessive inheritance, Congenital cataract, Visual loss
STXBP3	STXBP3	1.07944E+00	7.60E-06	Transport/cargo protein	BrainSpLMD|6814	OMIM|608339
CNTLN	CNTLN	1.07881E+00	0.001381268	Unclassified	BrainSpLMD|54875	OMIM|611870
SPRY2	SPRY2	1.07711E+00	2.23E-05	Unclassified	BrainSpLMD|10253	OMIM|602466
GPAM	GPAM	1.07696E+00	0.00445032	Enzyme: Acyltransferase	BrainSpLMD|57678;Eurexp|euxassay_018573|left, right, ventricular layer	OMIM|602395
MRC2	MRC2	1.07576E+00	1.31E-07	Cell surface receptor	BrainSpLMD|9902;Eurexp|euxassay_009360|mandible, maxilla, meninges, mesenchyme, temporal bone	OMIM|612264
MAGI2.AS3	MAGI2.AS3	1.07239E+00	0.007594799			
PPM1K	PPM1K	1.06798E+00	8.82E-06	Serine/threonine phosphatase	BrainSpLMD|152926	OMIM|611065;HPO|152926|Elevated plasma branched chain amino acids
MYL12A	MYL12A	1.06377E+00	0.007823063	Calcium binding protein	BrainSpLMD|10627	
DOCK1	DOCK1	1.06146E+00	1.05E-06	Guanine nucleotide exchange factor	BrainSpLMD|1793	SFARI||Autism, 4 - Minimal evidence;OMIM|601403
EFNB2	EFNB2	1.05808E+00	4.44E-16	Membrane bound ligand	BrainSpLMD|1948;Eurexp|euxassay_018950|bladder, incisor, lung, mantle layer, mesenchyme, metanephros, molar, oesophagus, pericardium, submandibular gland primordium, urethra, ventricular layer, vibrissa;BrainSpMouseDev|13420	OMIM|600527
RP11.436K8.1	RP11.436K8.1	1.05792E+00	3.23E-07			
FAM84A	FAM84A	1.05590E+00	1.79E-06	Unclassified	BrainSpLMD|151354;Eurexp|euxassay_003388|respiratory, submandibular gland primordium, urethra, vibrissa	OMIM|611234
FSTL1	FSTL1	1.05560E+00	0	Protease inhibitor	Eurexp|euxassay_003685|alimentary system, cardiovascular system, gland, integumental system, limb, renal/urinary system, reproductive system, respiratory system, skeleton, tail;BrainSpMouseDev|14090	OMIM|605547
RAB31	RAB31	1.05396E+00	0.000676631	GTPase	BrainSpLMD|11031;Eurexp|euxassay_003248|axial muscle, basal plate, cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, submandibular gland primordium, thoracic, trigeminal V, vagus X, vibrissa	OMIM|605694
MSMO1	MSMO1	1.05105E+00	1.55E-14	Unclassified	BrainSpLMD|6307;Eurexp|euxassay_000744|Meckel's cartilage, adrenal gland, calyces, chondrocranium, dorsal root ganglion, facial VII, foregut-midgut junction, hindgut, incisor, inferior, lobe, mesenchyme, midgut, molar, olfactory, stomach, superior, testis, trigeminal V, vagus X, ventricular layer, vibrissa	OMIM|607545;HPO|6307|Arthralgia, Autosomal recessive inheritance, Blepharitis, Congenital cataract, Decreased circulating low-density lipoprotein levels, Delayed puberty, Delayed skeletal maturation, Failure to thrive, Global developmental delay, Hypocholesterolemia, Ichthyosis, Intellectual disability, mild, Microcephaly, Psoriasiform dermatitis, Short stature
HMGCS1	HMGCS1	1.04928E+00	0	Enzyme: Synthase	BrainSpLMD|3157	OMIM|142940
BOC	BOC	1.04677E+00	5.81E-09	Cell surface receptor	BrainSpLMD|91653;Eurexp|euxassay_005272|intermediate grey horn, mantle layer, marginal layer, mesenchyme, trachea, ventricular layer;BrainSpMouseDev|78669	OMIM|608708
METTL7A	METTL7A	1.04566E+00	2.75E-06	Enzyme: Methyltransferase	BrainSpLMD|25840	
ALDH9A1	ALDH9A1	1.04250E+00	1.86E-05	Enzyme: Dehydrogenase	BrainSpLMD|223	OMIM|602733
